# HYBRID diffuse continuum: canonical PALACE fcHO2 + fcFeO, LVM-refit fcO2Ac.
# Built 2026-09-10 to test whether the canonical set's blue deficit is the
# O2Ac component: canonical O2Ac peaks at 3220 A, outside the LVM window, so
# only its noisy UV tail lands in 3600-9800 A.
# lam/trans/fH2O/isX interpolated from canonical onto the native LVM grid;
# fcO2Ac copied verbatim from pmd_refcont_joint_native_adam_invsky_p2_10000iter.dat.
# Units unchanged: fc* are reference continuum flux in R/nm.
#
lam trans fH2O fcHO2 fcFeO fcO2Ac isX
0.9203 0.995 1.0 1.751 2.622 0.0 1
0.92035 0.9932000000000001 0.9775 1.751 2.622 0.0 1
0.9204 0.9992 0.945 1.751 2.622 0.0 1
0.92045 0.99925 0.7885 1.752 2.621 0.0 1
0.9205 0.9995 0.637 1.752 2.621 0.0 1
0.92055 0.9993500000000002 0.6979999999998001 1.7524999999999973 2.621 0.0 1
0.9206 0.9974 1.0 1.753 2.621 0.0 1
0.92065 0.9978500000000003 0.9135000000000695 1.753 2.621 0.0 1
0.9207 0.9928 0.962 1.754 2.621 0.0 1
0.92075 0.9966500000000054 0.9259999999998723 1.754 2.62 0.0 1
0.92080009765625 0.8806726562504182 0.9650976562500864 1.754 2.62 0.0 1
0.92085 0.9956499999999942 0.9560000000000555 1.755 2.62 0.0 1
0.9209 0.9918 0.995 1.755 2.62 0.0 1
0.92095 0.9811500000000603 0.989000000000061 1.7555000000000027 2.62 0.0 1
0.921 0.9914 0.984 1.756 2.62 0.0 1
0.92105 0.9624500000001635 0.9750000000001332 1.756 2.62 0.0 1
0.9211 0.9138 0.971 1.757 2.619 0.0 1
0.92115 0.996050000000007 0.9534999999998474 1.757 2.619 0.0 1
0.9212 0.9921 1.0 1.758 2.619 0.0 1
0.92125 0.9980500000000025 0.948999999999717 1.758 2.619 0.0 1
0.9213 0.9934 0.957 1.759 2.619 0.0 1
0.92135 0.9962500000000001 0.8995 1.759 2.619 0.0 1
0.9214 0.9978 0.957 1.76 2.619 0.0 1
0.92145 0.9982500000000001 0.86 1.76 2.618 0.0 1
0.9215 0.9859 0.989 1.761 2.618 0.0 1
0.92155 0.9764999999999067 0.9800000000000055 1.761 2.618 0.0 1
0.9216 0.9948 1.0 1.762 2.618 0.0 1
0.92165 0.9919500000000052 0.993500000000036 1.762 2.618 0.0 1
0.9217 0.8268 0.884 1.763 2.618 0.0 1
0.92175 0.9790499999999304 0.9825000000000195 1.763 2.618 0.0 1
0.9218 0.9665 0.982 1.764 2.618 0.0 1
0.92185 0.9934499999999881 0.960500000000075 1.7644999999999973 2.617 0.0 1
0.9219 0.9952 0.961 1.765 2.617 0.0 1
0.92195 0.8517999999998068 0.9304999999999362 1.7655000000000027 2.617 0.0 1
0.922 0.9448 0.973 1.766 2.617 0.0 1
0.92205 0.9964500000000053 0.939499999999914 1.767 2.617 0.0 1
0.9221 0.9988 0.818 1.767 2.617 0.0 1
0.92215 0.9990499999999998 0.7585000000000583 1.768 2.617 0.0 1
0.9222 0.9909 1.0 1.769 2.617 0.0 1
0.92225 0.9984999999999977 0.8335000000001915 1.769 2.617 0.0 1
0.9223 0.9937 0.962 1.77 2.616 0.0 1
0.92235 0.9987 0.815 1.7705 2.616 0.0 1
0.92239990234375 0.996703906249999 0.9310585937499852 1.771 2.616 0.0 1
0.92245 0.9437 0.9744999999999999 1.772 2.616 0.0 1
0.9225 0.9977 0.906 1.773 2.616 0.0 1
0.92255 0.9989499999999998 0.7905000000000251 1.773 2.616 0.0 1
0.9226 0.9987 0.931 1.774 2.616 0.0 1
0.92265 0.9981000000000017 0.8709999999998834 1.775 2.616 0.0 1
0.9227 0.9924 0.971 1.775 2.616 0.0 1
0.92275 0.8471999999995442 0.9344999999998362 1.776 2.616 0.0 1
0.9228 0.9952 0.953 1.777 2.615 0.0 1
0.92285 0.9984499999999986 0.8420000000001276 1.7774999999999972 2.615 0.0 1
0.9229 0.9991 0.747 1.778 2.615 0.0 1
0.92295 0.9989499999999991 0.8749999999998446 1.779 2.615 0.0 1
0.923 0.998 1.0 1.78 2.615 0.0 1
0.92305 0.9974499999999947 0.9510000000001222 1.7805000000000026 2.615 0.0 1
0.9231 0.963 0.966 1.781 2.615 0.0 1
0.92315 0.995450000000003 0.9645000000000361 1.782 2.615 0.0 1
0.9232 0.93 0.971 1.783 2.615 0.0 1
0.92325 0.9913500000000168 0.984499999999914 1.784 2.615 0.0 1
0.9233 0.9368 0.957 1.785 2.615 0.0 1
0.92335 0.9819500000000001 0.9874999999999999 1.7854999999999999 2.615 0.0 1
0.9234 0.9953 0.952 1.786 2.615 0.0 1
0.92345 0.99805 0.886 1.787 2.614 0.0 1
0.9235 0.9815 0.989 1.788 2.614 0.0 1
0.92355 0.99059999999997 0.9660000000001165 1.789 2.614 0.0 1
0.9236 0.9983 0.868 1.79 2.614 0.0 1
0.92365 0.9972000000000034 0.9354999999997918 1.790499999999997 2.614 0.0 1
0.9237 0.9777 0.986 1.791 2.614 0.0 1
0.92375 0.9580500000000086 0.9900000000000277 1.792 2.614 0.0 1
0.9238 0.9888 1.0 1.793 2.614 0.0 1
0.92385 0.9932999999999845 0.9870000000000722 1.794 2.614 0.0 1
0.9239 0.991 1.0 1.795 2.614 0.0 1
0.92395 0.9844999999999356 0.949000000000061 1.796 2.614 0.0 1
0.92400009765625 0.9935819335937545 0.9690439453124892 1.797 2.614 0.0 1
0.92405 0.9004999999998157 0.934999999999989 1.798 2.614 0.0 1
0.9241 0.992 1.0 1.799 2.614 0.0 1
0.92415 0.9044500000001763 0.9569999999999333 1.7995000000000028 2.614 0.0 1
0.9242 0.9964 0.96 1.801 2.614 0.0 1
0.92425 0.9799500000000425 0.9800000000000166 1.8015000000000028 2.613 0.0 1
0.9243 0.9836 0.998 1.803 2.613 0.0 1
0.92435 0.9967999999999999 0.9415 1.8035 2.613 0.0 1
0.9244 0.9989 0.81 1.804 2.613 0.0 1
0.92445 0.9906 0.9375 1.8054999999999999 2.613 0.0 1
0.9245 0.9949 0.959 1.806 2.613 0.0 1
0.92455 0.9408499999998898 0.9749999999999833 1.8074999999999972 2.613 0.0 1
0.9246 0.995 0.961 1.809 2.613 0.0 1
0.92465 0.9886500000000263 1.0 1.8094999999999972 2.613 0.0 1
0.9247 0.9304 0.961 1.811 2.613 0.0 1
0.92475 0.9454999999998501 0.9699999999998556 1.8114999999999972 2.613 0.0 1
0.9248 0.9945 0.965 1.813 2.613 0.0 1
0.92485 0.9408500000002268 0.9695000000001692 1.814 2.613 0.0 1
0.9249 0.9729 0.998 1.815 2.613 0.0 1
0.92495 0.9961000000000029 0.952 1.816 2.613 0.0 1
0.925 0.9984 0.862 1.817 2.613 0.0 1
0.92505 0.9989 0.8149999999999444 1.818 2.613 0.0 1
0.9251 0.9968 0.961 1.819 2.613 0.0 1
0.92515 0.9928999999999789 0.971000000000161 1.82 2.613 0.0 1
0.9252 0.9281 0.978 1.821 2.613 0.0 1
0.92525 0.9960000000000022 0.9979999999999889 1.822500000000003 2.613 0.0 1
0.9253 0.9938 0.966 1.824 2.613 0.0 1
0.92535 0.83545 0.9125000000000001 1.825 2.613 0.0 1
0.9254 0.9891 0.987 1.826 2.613 0.0 1
0.92545 0.9967 0.9415 1.827 2.613 0.0 1
0.9255 0.992 0.983 1.828 2.613 0.0 1
0.92555 0.9823000000000688 0.9699999999999223 1.8294999999999972 2.613 0.0 1
0.92559990234375 0.9929058593749985 0.9998535156250369 1.8309951171875012 2.613 0.0 1
0.92565 0.9895000000000183 0.992500000000025 1.832 2.613 0.0 1
0.9257 0.9892 0.98 1.833 2.613 0.0 1
0.92575 0.9766500000000968 0.970499999999964 1.834 2.613 0.0 1
0.9258 0.9981 0.887 1.835 2.613 0.0 1
0.92585 0.9983500000000031 0.8789999999996503 1.8364999999999974 2.612 0.0 1
0.9259 0.9971 0.926 1.838 2.612 0.0 1
0.92595 0.986149999999983 0.9784999999999973 1.839 2.612 0.0 1
0.926 0.9987 0.827 1.84 2.612 0.0 1
0.92605 0.9943999999999822 0.957000000000211 1.8415000000000028 2.612 0.0 1
0.9261 0.992 0.969 1.843 2.612 0.0 1
0.92615 0.9605499999999314 0.9790000000000055 1.844 2.612 0.0 1
0.9262 0.9743 0.988 1.845 2.612 0.0 1
0.92625 0.978449999999932 0.9890000000000222 1.846500000000003 2.612 0.0 1
0.9263 0.9358 0.999 1.848 2.612 0.0 1
0.92635 0.96065 0.986 1.849 2.612 0.0 1
0.9264 0.9503 0.96 1.85 2.612 0.0 1
0.92645 0.9627 0.976 1.8515000000000001 2.612 0.0 1
0.9265 0.9903 0.991 1.853 2.612 0.0 1
0.92655 0.9729000000000616 0.9830000000000388 1.8544999999999972 2.612 0.0 1
0.9266 0.989 0.98 1.856 2.612 0.0 1
0.92665 0.9958999999999856 0.9335000000003136 1.857 2.612 0.0 1
0.9267 0.9983 0.91 1.858 2.612 0.0 1
0.92675 0.9963500000000107 0.9429999999997059 1.8594999999999973 2.612 0.0 1
0.9268 0.9948 1.0 1.861 2.612 0.0 1
0.92685 0.9657500000001502 0.9820000000000999 1.8624999999999972 2.612 0.0 1
0.9269 0.9963 0.945 1.864 2.612 0.0 1
0.92695 0.9933999999999905 0.9655000000000526 1.865 2.612 0.0 1
0.927 0.9979 0.97 1.867 2.612 0.0 1
0.92705 0.9986999999999995 0.8595000000000972 1.868 2.612 0.0 1
0.9271 0.9928 0.969 1.869 2.612 0.0 1
0.92715 0.9633500000000541 0.9800000000000777 1.870500000000003 2.612 0.0 1
0.92720009765625 0.9858234374999941 0.9900488281249877 1.8720048828124989 2.612 0.0 1
0.92725 0.9750500000000086 0.993500000000036 1.8735000000000028 2.612 0.0 1
0.9273 0.9952 1.0 1.875 2.612 0.0 1
0.92735 0.99175 1.0 1.8765 2.612 0.0 1
0.9274 0.9956 1.0 1.878 2.612 0.0 1
0.92745 0.9767 0.992 1.8795 2.613 0.0 1
0.9275 0.9884 1.0 1.881 2.613 0.0 1
0.92755 0.8667999999998957 0.9854999999999805 1.8824999999999972 2.613 0.0 1
0.9276 0.9914 1.0 1.884 2.613 0.0 1
0.92765 0.9851500000000557 0.9865000000000083 1.885 2.613 0.0 1
0.9277 0.9955 0.993 1.887 2.613 0.0 1
0.92775 0.9400500000001024 0.9440000000000444 1.888 2.613 0.0 1
0.9278 0.985 1.0 1.89 2.613 0.0 1
0.92785 0.9884500000000275 1.0 1.891 2.613 0.0 1
0.9279 0.9942 1.0 1.893 2.613 0.0 1
0.92795 0.9789000000000411 0.9925000000000417 1.8945000000000027 2.613 0.0 1
0.928 0.9488 0.991 1.896 2.613 0.0 1
0.92805 0.9856499999999858 1.0 1.8975000000000026 2.613 0.0 1
0.9281 0.9131 0.994 1.899 2.613 0.0 1
0.92815 0.7955000000008127 0.9365000000003525 1.9005000000000027 2.613 0.0 1
0.9282 0.9455 1.0 1.902 2.613 0.0 1
0.92825 0.8281999999995686 0.976499999999914 1.9035000000000029 2.613 0.0 1
0.9283 0.9818 1.0 1.905 2.613 0.0 1
0.92835 0.9892500000000001 1.0 1.9064999999999999 2.613 0.0 1
0.9284 0.995 1.0 1.908 2.613 0.0 1
0.92845 0.9761500000000001 1.0 1.91 2.613 0.0 1
0.9285 0.9675 0.994 1.912 2.613 0.0 1
0.92855 0.9927999999999866 1.0 1.913 2.613 0.0 1
0.9286 0.9954 1.0 1.915 2.613 0.0 1
0.92865 0.9641999999999873 0.9974999999999861 1.9164999999999972 2.613 0.0 1
0.9287 0.9386 0.991 1.918 2.613 0.0 1
0.92875 0.729999999998958 0.9344999999996364 1.919499999999997 2.613 0.0 1
0.92879990234375 0.9294117187499971 0.9482197265624458 1.9219951171875012 2.613 0.0 1
0.92885 0.9736999999999978 1.0 1.923499999999997 2.613 0.0 1
0.9289 0.8063 0.854 1.925 2.613 0.0 1
0.92895 0.9572500000001368 0.9835000000000915 1.9265000000000028 2.613 0.0 1
0.929 0.9804 1.0 1.928 2.613 0.0 1
0.92905 0.9658500000000692 0.99100000000005 1.9305000000000028 2.613 0.0 1
0.9291 0.9089 0.974 1.932 2.613 0.0 1
0.92915 0.9337500000002984 0.9560000000002442 1.9335000000000027 2.613 0.0 1
0.9292 0.9917 1.0 1.936 2.613 0.0 1
0.92925 0.9428500000002855 0.906500000000519 1.9375000000000027 2.613 0.0 1
0.9293 0.9946 1.0 1.939 2.613 0.0 1
0.92935 0.9574499999999999 0.9945 1.9415 2.613 0.0 1
0.9294 0.9405 0.996 1.943 2.614 0.0 1
0.92945 0.9933000000000001 1.0 1.945 2.614 0.0 1
0.9295 0.9649 1.0 1.947 2.614 0.0 1
0.92955 0.8533000000006368 0.9055000000005247 1.949 2.614 0.0 1
0.9296 0.9738 1.0 1.951 2.614 0.0 1
0.92965 0.9744500000000147 1.0 1.953 2.614 0.0 1
0.9297 0.8145 0.909 1.955 2.614 0.0 1
0.92975 0.7264499999998199 0.771499999999381 1.957 2.614 0.0 1
0.9298 0.9772 1.0 1.959 2.614 0.0 1
0.92985 0.9888999999999861 1.0 1.9614999999999974 2.614 0.0 1
0.9299 0.9724 1.0 1.963 2.614 0.0 1
0.92995 0.9290999999997396 0.9904999999999473 1.9655000000000027 2.614 0.0 1
0.93 0.7701 0.93 1.968 2.614 0.0 1
0.93005 0.796850000000325 0.934000000000111 1.9695000000000027 2.614 0.0 1
0.9301 0.9204 0.978 1.972 2.614 0.0 1
0.93015 0.9894000000000123 1.0 1.9745000000000028 2.614 0.0 1
0.9302 0.9908 1.0 1.976 2.614 0.0 1
0.93025 0.9500499999998493 1.0 1.9785000000000028 2.614 0.0 1
0.9303 0.6542 0.889 1.981 2.614 0.0 1
0.93035 0.6484999999999517 0.5164999999999751 1.983500000000003 2.614 0.0 1
0.93040009765625 0.9733207031250705 0.9999462890625135 1.9860048828124988 2.614 0.0 1
0.93045 0.83385 0.9445 1.988 2.614 0.0 1
0.9305 0.9764 1.0 1.99 2.614 0.0 1
0.93055 0.9857000000000089 1.0 1.9924999999999973 2.614 0.0 1
0.9306 0.9354 1.0 1.995 2.614 0.0 1
0.93065 0.7180499999988335 0.7654999999986982 1.9974999999999974 2.615 0.0 1
0.9307 0.7655 0.882 2.0 2.615 0.0 1
0.93075 0.9851499999999848 1.0 2.0024999999999973 2.615 0.0 1
0.9308 0.9892 1.0 2.005 2.615 0.0 1
0.93085 0.9785000000000666 1.0 2.008499999999997 2.615 0.0 1
0.9309 0.9838 1.0 2.011 2.615 0.0 1
0.93095 0.9093499999996439 0.9689999999998279 2.0135000000000027 2.615 0.0 1
0.931 0.9435 1.0 2.016 2.615 0.0 1
0.93105 0.29409999999986125 0.667999999999517 2.0185000000000026 2.615 0.0 1
0.9311 0.9332 1.0 2.022 2.615 0.0 1
0.93115 0.8103499999997638 0.995499999999975 2.024500000000003 2.615 0.0 1
0.9312 0.0897 0.697 2.027 2.615 0.0 1
0.93125 0.8977000000002042 1.0 2.0300000000000056 2.615 0.0 1
0.9313 0.9696 1.0 2.033 2.615 0.0 1
0.93135 0.9749500000000253 1.0 2.035500000000003 2.615 0.0 1
0.9314 0.9301 1.0 2.039 2.615 0.0 1
0.93145 0.9566 1.0 2.0415 2.615 0.0 1
0.9315 0.9611 1.0 2.045 2.615 0.0 1
0.93155 0.9848499999999936 1.0 2.047499999999997 2.615 0.0 1
0.9316 0.9836 1.0 2.051 2.615 0.0 1
0.93165 0.8718999999997313 0.9484999999997141 2.0539999999999945 2.615 0.0 1
0.9317 0.9642 1.0 2.057 2.616 0.0 1
0.93175 0.5360000000016365 0.812000000000977 2.060499999999997 2.616 0.0 1
0.9318 0.8877 1.0 2.064 2.616 0.0 1
0.93185 0.3213000000000372 0.6095000000003248 2.0669999999999944 2.616 0.0 1
0.9319 0.468 0.898 2.07 2.616 0.0 1
0.93195 0.3186999999985056 0.7574999999993755 2.073499999999997 2.616 0.0 1
0.93199990234375 0.9178762695309636 1.0 2.076995117187496 2.616 0.0 1
0.93205 0.9536000000000228 1.0 2.080500000000003 2.616 0.0 1
0.9321 0.9288 1.0 2.084 2.616 0.0 1
0.93215 0.28139999999974075 0.6554999999999529 2.087500000000003 2.616 0.0 1
0.9322 0.9266 1.0 2.091 2.616 0.0 1
0.93225 0.9453499999999153 1.0 2.0945000000000027 2.616 0.0 1
0.9323 0.9217 1.0 2.098 2.616 0.0 1
0.93235 0.9229500000002862 0.9755000000001359 2.1020000000000056 2.616 0.0 1
0.9324 0.9568 1.0 2.106 2.616 0.0 1
0.93245 0.96 1.0 2.1094999999999997 2.616 0.0 1
0.9325 0.4233 0.81 2.113 2.616 0.0 1
0.93255 0.45215 0.778 2.117 2.616 0.0 1
0.9326 0.9157 1.0 2.121 2.616 0.0 1
0.93265 0.5718000000015482 0.7370000000014599 2.1249999999999947 2.616 0.0 1
0.9327 0.8565 1.0 2.129 2.616 0.0 1
0.93275 0.35894999999985094 0.7729999999999945 2.1329999999999947 2.616499999999997 0.0 1
0.9328 0.0961 0.562 2.137 2.617 0.0 1
0.93285 0.8835999999997874 1.0 2.1409999999999947 2.617 0.0 1
0.9329 0.9468 1.0 2.145 2.617 0.0 1
0.93295 0.9448500000000775 1.0 2.149499999999997 2.617 0.0 1
0.933 0.712 0.881 2.154 2.617 0.0 1
0.93305 0.6765500000012132 0.824000000000977 2.1580000000000057 2.617 0.0 1
0.9331 0.9347 1.0 2.162 2.617 0.0 1
0.93315 0.9729500000000192 1.0 2.1670000000000056 2.617 0.0 1
0.9332 0.9801 1.0 2.171 2.617 0.0 1
0.93325 0.9473000000000605 1.0 2.1760000000000055 2.617 0.0 1
0.9333 0.7651 0.915 2.18 2.617 0.0 1
0.93335 0.9072999999999883 1.0 2.185000000000006 2.617 0.0 1
0.9334 0.3569 0.595 2.189 2.617 0.0 1
0.93345 0.94745 1.0 2.194 2.617 0.0 1
0.9335 0.9472 1.0 2.199 2.617 0.0 1
0.93355 0.84155 1.0 2.2039999999999997 2.617 0.0 1
0.93360009765625 0.015327148437165532 0.48295214843726003 2.209004882812499 2.617 0.0 1
0.93365 0.734149999999846 1.0 2.2129999999999947 2.617 0.0 1
0.9337 0.0389 0.776 2.218 2.617 0.0 1
0.93375 0.8708999999998146 1.0 2.2229999999999945 2.617 0.0 1
0.9338 0.7439 0.873 2.228 2.617 0.0 1
0.93385 0.5625500000008468 0.7395000000006579 2.2339999999999947 2.617499999999997 0.0 1
0.9339 0.833 0.997 2.239 2.618 0.0 1
0.93395 0.6726000000012312 0.9075000000005135 2.2439999999999944 2.618 0.0 1
0.934 0.9292 1.0 2.249 2.618 0.0 1
0.93405 0.8852499999999925 1.0 2.2550000000000052 2.618 0.0 1
0.9341 0.477 0.756 2.26 2.618 0.0 1
0.93415 0.6623999999992434 0.9459999999997002 2.2655000000000083 2.618 0.0 1
0.9342 0.2612 0.626 2.271 2.618 0.0 1
0.93425 0.8906000000001282 1.0 2.2770000000000055 2.618 0.0 1
0.9343 0.9416 1.0 2.282 2.618 0.0 1
0.93435 0.9312999999999456 1.0 2.2880000000000056 2.618 0.0 1
0.9344 0.9072 1.0 2.294 2.618 0.0 1
0.93445 0.7356499999999999 0.9995 2.3 2.618 0.0 1
0.9345 0.0017 0.58 2.306 2.618 0.0 1
0.93455 0.49995 0.956 2.3120000000000003 2.618 0.0 1
0.9346 0.0495 0.561 2.318 2.618 0.0 1
0.93465 0.16995000000089455 0.7130000000009826 2.3244999999999916 2.618 0.0 1
0.9347 0.6489 1.0 2.331 2.618 0.0 1
0.93475 0.6578000000004385 0.993500000000036 2.3369999999999944 2.618 0.0 1
0.9348 0.0029 0.594 2.343 2.618 0.0 1
0.93485 0.703399999999385 1.0 2.3499999999999943 2.618 0.0 1
0.9349 0.8735 1.0 2.356 2.618 0.0 1
0.93495 0.860399999999643 0.9944999999999695 2.362999999999994 2.618 0.0 1
0.935 0.9126 1.0 2.37 2.618 0.0 1
0.93505 0.9693000000000038 1.0 2.3765000000000085 2.618 0.0 1
0.9351 0.9628 1.0 2.384 2.618 0.0 1
0.93515 0.9699999999999894 1.0 2.3905000000000083 2.618 0.0 1
0.93519990234375 0.9714580078124628 1.0 2.3979853515624874 2.619 0.0 1
0.93525 0.9535499999999858 1.0 2.4050000000000056 2.619 0.0 1
0.9353 0.7258 0.868 2.412 2.619 0.0 1
0.93535 0.9688499999999975 1.0 2.419500000000008 2.619 0.0 1
0.9354 0.9686 1.0 2.427 2.619 0.0 1
0.93545 0.9377500000000001 1.0 2.4345 2.619 0.0 1
0.9355 0.9151 1.0 2.442 2.619 0.0 1
0.93555 0.4032 0.778 2.4505 2.619 0.0 1
0.9356 0.0764 0.675 2.458 2.619 0.0 1
0.93565 0.2637000000010386 0.7830000000010324 2.4659999999999886 2.619 0.0 1
0.9357 0.2609 0.8 2.474 2.619 0.0 1
0.93575 0.7380500000002528 0.973500000000147 2.4824999999999915 2.619 0.0 1
0.9358 0.9086 1.0 2.491 2.619 0.0 1
0.93585 0.9377500000000052 1.0 2.498999999999989 2.619 0.0 1
0.9359 0.8499 1.0 2.507 2.619 0.0 1
0.93595 0.8330000000002692 1.0 2.5159999999999885 2.619 0.0 1
0.936 0.0504 0.69 2.525 2.619 0.0 1
0.93605 0.40685000000055205 0.8315000000006023 2.5335000000000085 2.619 0.0 1
0.9361 0.1369 0.717 2.543 2.619 0.0 1
0.93615 0.6293500000006981 0.917500000000458 2.5515000000000083 2.619 0.0 1
0.9362 0.929 1.0 2.561 2.619 0.0 1
0.93625 0.9312999999999051 1.0 2.570000000000011 2.619 0.0 1
0.9363 0.8856 0.984 2.579 2.619 0.0 1
0.93635 0.8540999999994643 0.9119999999995114 2.589000000000011 2.619 0.0 1
0.9364 0.9429 1.0 2.598 2.619 0.0 1
0.93645 0.93425 1.0 2.6079999999999997 2.619 0.0 1
0.9365 0.9715 1.0 2.618 2.619 0.0 1
0.93655 0.9618 1.0 2.628 2.619 0.0 1
0.9366 0.9517 1.0 2.638 2.619 0.0 1
0.93665 0.9466500000000291 1.0 2.647999999999989 2.619 0.0 1
0.9367 0.8308 1.0 2.659 2.619 0.0 1
0.93675 0.32924999999860083 0.8495000000001305 2.668999999999989 2.619 0.0 1
0.93680009765625 0.9025809570312331 1.0 2.6800195312500175 2.619 0.0 1
0.93685 0.7521500000005414 0.9765000000001305 2.6904999999999863 2.619 0.0 1
0.9369 0.2064 0.591 2.701 2.619 0.0 1
0.93695 0.8611499999998826 1.0 2.711999999999989 2.619 0.0 1
0.937 0.9195 1.0 2.723 2.619 0.0 1
0.93705 0.9469999999999794 1.0 2.7340000000000115 2.619 0.0 1
0.9371 0.8973 1.0 2.745 2.619 0.0 1
0.93715 0.6916999999993145 0.9639999999998001 2.7565000000000137 2.619 0.0 1
0.9372 0.1717 0.562 2.768 2.619 0.0 1
0.93725 0.698000000000464 0.9930000000000222 2.779500000000014 2.619 0.0 1
0.9373 0.8461 1.0 2.791 2.619 0.0 1
0.93735 0.4147999999993594 0.9305000000003303 2.802500000000014 2.619 0.0 1
0.9374 0.0028 0.591 2.814 2.619 0.0 1
0.93745 0.64515 1.0 2.8259999999999996 2.619 0.0 1
0.9375 0.8987 1.0 2.838 2.619 0.0 1
0.93755 0.8301000000000001 0.98 2.8495 2.619 0.0 1
0.9376 0.9569 1.0 2.861 2.619 0.0 1
0.93765 0.9575500000000392 1.0 2.8724999999999863 2.619 0.0 1
0.9377 0.9614 1.0 2.885 2.619 0.0 1
0.93775 0.8423000000005423 0.933000000000372 2.8964999999999863 2.619 0.0 1
0.9378 0.9226 1.0 2.908 2.619 0.0 1
0.93785 0.9505000000000156 1.0 2.9199999999999893 2.619 0.0 1
0.9379 0.9346 1.0 2.932 2.619 0.0 1
0.93795 0.8001000000000915 1.0 2.943499999999986 2.619 0.0 1
0.938 0.1217 0.584 2.955 2.619 0.0 1
0.93805 0.5432000000008999 0.9275000000004024 2.9665000000000137 2.619 0.0 1
0.9381 0.8927 1.0 2.978 2.619 0.0 1
0.93815 0.9218999999999673 1.0 2.990000000000011 2.619 0.0 1
0.9382 0.6201 0.955 3.001 2.619 0.0 1
0.93825 0.8527000000001677 1.0 3.0130000000000114 2.619 0.0 1
0.9383 0.7776 1.0 3.024 2.619 0.0 1
0.93835 0.10009999999945043 0.6849999999994005 3.0355000000000136 2.619 0.0 1
0.93839990234375 0.42482197265662247 0.9863447265629172 3.0469755859375063 2.619 0.0 1
0.93845 0.6795500000000001 0.942 3.058 2.619 0.0 1
0.9385 0.9188 1.0 3.069 2.619 0.0 1
0.93855 0.95455 1.0 3.08 2.619 0.0 1
0.9386 0.7694 0.954 3.091 2.619 0.0 1
0.93865 0.9484499999999919 1.0 3.1019999999999888 2.619 0.0 1
0.9387 0.9719 1.0 3.113 2.619 0.0 1
0.93875 0.9676000000000339 1.0 3.1229999999999887 2.619 0.0 1
0.9388 0.9607 1.0 3.133 2.619 0.0 1
0.93885 0.8942500000001268 1.0 3.1439999999999886 2.619 0.0 1
0.9389 0.2113 0.838 3.154 2.619 0.0 1
0.93895 0.2426499999996844 0.6665000000004191 3.163999999999989 2.619 0.0 1
0.939 0.8653 1.0 3.174 2.619 0.0 1
0.93905 0.8356500000005553 0.9320000000003774 3.1830000000000114 2.619 0.0 1
0.9391 0.9722 1.0 3.193 2.619 0.0 1
0.93915 0.9797499999999941 1.0 3.2020000000000115 2.619 0.0 1
0.9392 0.9847 1.0 3.211 2.619 0.0 1
0.93925 0.986100000000004 1.0 3.2205000000000084 2.619 0.0 1
0.9393 0.9818 1.0 3.229 2.619 0.0 1
0.93935 0.9603000000000599 1.0 3.2375000000000083 2.619 0.0 1
0.9394 0.9244 1.0 3.246 2.619 0.0 1
0.93945 0.8837 0.97 3.2545 2.619 0.0 1
0.9395 0.981 1.0 3.263 2.619 0.0 1
0.93955 0.9861 1.0 3.2705 2.619 0.0 1
0.9396 0.9875 1.0 3.278 2.619 0.0 1
0.93965 0.9508500000001345 1.0 3.285999999999989 2.618 0.0 1
0.9397 0.8263 0.958 3.293 2.618 0.0 1
0.93975 0.979750000000023 1.0 3.3004999999999916 2.618 0.0 1
0.9398 0.9859 1.0 3.308 2.618 0.0 1
0.93985 0.9393500000002034 0.9820000000000999 3.314999999999994 2.618 0.0 1
0.9399 0.9631 1.0 3.322 2.618 0.0 1
0.93995 0.9864499999999958 1.0 3.3284999999999916 2.618 0.0 1
0.94000009765625 0.9853951171874957 1.0 3.3350146484375127 2.618 0.0 1
0.94005 0.9790499999999859 1.0 3.3415000000000084 2.618 0.0 1
0.9401 0.938 1.0 3.348 2.618 0.0 1
0.94015 0.3740500000000541 0.5985000000000471 3.3540000000000054 2.618 0.0 1
0.9402 0.9318 1.0 3.36 2.618 0.0 1
0.94025 0.7008999999991301 0.9234999999997363 3.366000000000006 2.618 0.0 1
0.9403 0.9556 1.0 3.372 2.618 0.0 1
0.94035 0.9702999999999773 1.0 3.3770000000000056 2.618 0.0 1
0.9404 0.6038 0.734 3.383 2.618 0.0 1
0.94045 0.94695 1.0 3.388 2.618 0.0 1
0.9405 0.8253 0.913 3.393 2.618 0.0 1
0.94055 0.9653499999999999 1.0 3.399 2.6174999999999997 0.0 1
0.9406 0.9409 1.0 3.404 2.617 0.0 1
0.94065 0.9418999999998939 1.0 3.408499999999997 2.617 0.0 1
0.9407 0.7986 0.955 3.413 2.617 0.0 1
0.94075 0.9452499999998543 1.0 3.4179999999999944 2.617 0.0 1
0.9408 0.9602 1.0 3.422 2.617 0.0 1
0.94085 0.9452499999999664 0.9989999999999944 3.4269999999999943 2.617 0.0 1
0.9409 0.9628 1.0 3.431 2.617 0.0 1
0.94095 0.7281999999989686 0.9379999999996558 3.435499999999997 2.617 0.0 1
0.941 0.9799 1.0 3.44 2.617 0.0 1
0.94105 0.9779999999999883 1.0 3.443500000000003 2.617 0.0 1
