# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Reference populations and intensities from the O2 population model for lines
# with HITRAN2020 data (intensities consistent with pmd_reflineint_mol.dat)
# 
# Column names:
# lam: vacuum wavelength in µm (HITRAN2020)
# ID: 13 characters describing upper and lower states (HITRAN2020)
#     (see pmd_reflineint_mol.dat for details)
# isot: isotopologue (1616 or 1618)
# eli: electronic upper state (a or b)
# vi: vibrational level of upper state
# Ni: rotational level of upper state
# Ei: energy of upper state in 1/cm (HITRAN2020)
# Aij: Einstein-A coefficient in 1/s (HITRAN2020)
# gi: statistical weight (HITRAN2020)
# y: natural logarithm of population (exp(y) in Rs)
# I: reference intensity in R (based on product of exp(y), Aij, and gi)
# 
# References:
# HITRAN2020: https://doi.org/10.1016/j.jqsrt.2021.107949
# 
      lam             ID  isot   eli  vi  Ni         Ei        Aij   gi         y           I 
 1.284954  O2aX11PP1208d  1616     a   1   8   9467.788  4.457e-05   17    4.0040   4.153e-02 
 1.285291  OQaX00PQ1331d  1618     a   0  31   9209.488  5.763e-05   63    0.4099   5.470e-03 
 1.285418  OQaX00OP1317d  1618     a   0  17   8294.895  2.505e-05   35    7.2257   1.205e+00 
 1.285557  O2aX00NO1310q  1616     a   0  10   8039.411  5.009e-08   21   14.6485   2.420e+00 
 1.285578  OQaX00PP1231d  1618     a   0  31   9209.488  5.285e-05   63    0.4099   5.017e-03 
 1.285706  O2aX11PQ1310d  1616     a   1  10   9520.980  6.079e-05   21    3.6076   4.708e-02 
 1.285771  O2aX00PO1130q  1616     a   0  30   9197.686  4.775e-08   61    6.0168   1.195e-03 
 1.285856  O2aX00PQ1330q  1616     a   0  30   9197.686  3.692e-07   61    6.0168   9.240e-03 
 1.285856  O2aX00PQ1330d  1616     a   0  30   9197.686  5.754e-05   61    6.0168   1.440e+00 
 1.285935  OQaX00PQ1332d  1618     a   0  32   9294.596  5.754e-05   65   -0.2243   2.989e-03 
 1.286025  O2aX11PP1210d  1616     a   1  10   9520.980  4.732e-05   21    3.6076   3.665e-02 
 1.286143  O2aX00PP1230d  1616     a   0  30   9197.686  5.209e-05   61    6.0168   1.304e+00 
 1.286222  OQaX00PP1232d  1618     a   0  32   9294.596  5.290e-05   65   -0.2243   2.748e-03 
 1.286361  O2aX11OP1305d  1616     a   1   5   9408.980  1.895e-05   11    4.4422   1.771e-02 
 1.286423  OQaX00OP1318d  1618     a   0  18   8342.998  2.517e-05   37    6.8672   8.943e-01 
 1.286586  OQaX00PQ1333d  1618     a   0  33   9382.325  5.744e-05   67   -0.8781   1.599e-03 
 1.286665  O2aX00OP1317d  1616     a   0  17   8316.892  2.450e-05   35   12.5807   2.494e+02 
 1.286665  O2aX00OP1317q  1616     a   0  17   8316.892  3.933e-07   35   12.5807   4.004e+00 
 1.286810  O2aX11PQ1312d  1616     a   1  12   9585.351  6.080e-05   25    3.1279   3.469e-02 
 1.286872  OQaX00PP1233d  1618     a   0  33   9382.325  5.296e-05   67   -0.8781   1.475e-03 
 1.286970  O2aX00OO1217q  1616     a   0  17   8316.892  3.793e-10   35   12.5807   3.862e-03 
 1.287125  O2aX00PO1132q  1616     a   0  32   9375.056  4.797e-08   65    4.6950   3.411e-04 
 1.287125  O2aX11PP1212d  1616     a   1  12   9585.351  4.921e-05   25    3.1279   2.808e-02 
 1.287215  O2aX00PQ1332d  1616     a   0  32   9375.056  5.749e-05   65    4.6950   4.088e-01 
 1.287215  O2aX00PQ1332q  1616     a   0  32   9375.056  3.691e-07   65    4.6950   2.625e-03 
 1.287244  OQaX00PQ1334d  1618     a   0  34   9472.670  5.735e-05   69   -1.5514   8.388e-04 
 1.287436  OQaX00OP1319d  1618     a   0  19   8393.760  2.529e-05   39    6.4889   6.488e-01 
 1.287500  O2aX00PP1232d  1616     a   0  32   9375.056  5.238e-05   65    4.6950   3.725e-01 
 1.287528  OQaX00PP1234d  1618     a   0  34   9472.670  5.297e-05   69   -1.5514   7.747e-04 
 1.287909  OQaX00PQ1335d  1618     a   0  35   9565.629  5.727e-05   71   -2.2441   4.311e-04 
 1.287942  O2aX11PQ1314d  1616     a   1  14   9660.889  6.070e-05   29    2.5650   2.288e-02 
 1.288192  OQaX00PP1235d  1618     a   0  35   9565.629  5.302e-05   71   -2.2441   3.991e-04 
 1.288255  O2aX11PP1214d  1616     a   1  14   9660.889  5.056e-05   29    2.5650   1.906e-02 
 1.288340  O2aX11OP1307d  1616     a   1   7   9445.387  2.163e-05   15    4.1709   2.102e-02 
 1.288456  OQaX00OP1320d  1618     a   0  20   8447.180  2.538e-05   41    6.0908   4.597e-01 
 1.288507  O2aX00PO1134q  1616     a   0  34   9563.510  4.817e-08   69    3.2906   8.928e-05 
 1.288560  O2aX00NO1312q  1616     a   0  12   8104.569  5.239e-08   25   14.1630   1.854e+00 
 1.288580  OQaX00PQ1336d  1618     a   0  36   9661.197  5.717e-05   73   -2.9563   2.171e-04 
 1.288604  O2aX00PQ1334q  1616     a   0  34   9563.510  3.690e-07   69    3.2906   6.839e-04 
 1.288604  O2aX00PQ1334d  1616     a   0  34   9563.510  5.748e-05   69    3.2906   1.065e-01 
 1.288806  O2aX00OP1319d  1616     a   0  19   8421.553  2.480e-05   39   11.8007   1.290e+02 
 1.288806  O2aX00OP1319q  1616     a   0  19   8421.553  4.188e-07   39   11.8007   2.178e+00 
 1.288863  OQaX00PP1236d  1618     a   0  36   9661.197  5.304e-05   73   -2.9563   2.014e-04 
 1.288886  O2aX00PP1234d  1616     a   0  34   9563.510  5.268e-05   69    3.2906   9.763e-02 
 1.289104  O2aX11PQ1316d  1616     a   1  16   9747.581  6.056e-05   33    1.9189   1.362e-02 
 1.289109  O2aX00OO1219q  1616     a   0  19   8421.553  3.394e-10   39   11.8007   1.765e-03 
 1.289413  O2aX11PP1216d  1616     a   1  16   9747.581  5.153e-05   33    1.9189   1.159e-02 
 1.289484  OQaX00OP1321d  1618     a   0  21   8503.255  2.546e-05   43    5.6729   3.185e-01 
 1.289919  O2aX00PO1136q  1616     a   0  36   9763.014  4.836e-08   73    1.8039   2.144e-05 
 1.290022  O2aX00PQ1336d  1616     a   0  36   9763.014  5.744e-05   73    1.8039   2.547e-02 
 1.290022  O2aX00PQ1336q  1616     a   0  36   9763.014  3.687e-07   73    1.8039   1.635e-04 
 1.290295  O2aX11PQ1318d  1616     a   1  18   9845.411  6.042e-05   37    1.1899   7.347e-03 
 1.290302  O2aX00PP1236d  1616     a   0  36   9763.014  5.295e-05   73    1.8039   2.348e-02 
 1.290351  O2aX11OP1309d  1616     a   1   9   9492.986  2.321e-05   19    3.8162   2.003e-02 
 1.290519  OQaX00OP1322d  1618     a   0  22   8561.983  2.553e-05   45    5.2353   2.157e-01 
 1.290602  O2aX11PP1218d  1616     a   1  18   9845.411  5.231e-05   37    1.1899   6.361e-03 
 1.290979  O2aX00OP1321d  1616     a   0  21   8537.463  2.502e-05   43   10.9370   6.048e+01 
 1.290979  O2aX00OP1321q  1616     a   0  21   8537.463  4.449e-07   43   10.9370   1.075e+00 
 1.291280  O2aX00OO1221q  1616     a   0  21   8537.463  3.685e-10   43   10.9370   8.908e-04 
 1.291469  O2aX00PQ1338q  1616     a   0  38   9973.535  3.687e-07   77    0.2351   3.591e-05 
 1.291469  O2aX00PQ1338d  1616     a   0  38   9973.535  5.739e-05   77    0.2351   5.590e-03 
 1.291515  O2aX11PQ1320d  1616     a   1  20   9954.363  6.025e-05   41    0.3779   3.605e-03 
 1.291561  OQaX00OP1323d  1618     a   0  23   8623.361  2.558e-05   47    4.7779   1.429e-01 
 1.291601  O2aX00NO1314q  1616     a   0  14   8181.032  5.405e-08   29   13.5932   1.255e+00 
 1.291747  O2aX00PP1238d  1616     a   0  38   9973.535  5.323e-05   77    0.2351   5.185e-03 
 1.291820  O2aX11PP1220d  1616     a   1  20   9954.363  5.289e-05   41    0.3779   3.164e-03 
 1.292395  O2aX11OP1311d  1616     a   1  11   9551.769  2.423e-05   23    3.3781   1.634e-02 
 1.292610  OQaX00OP1324d  1618     a   0  24   8687.388  2.562e-05   49    4.3007   9.259e-02 
 1.292766  O2aX11PQ1322d  1616     a   1  22  10074.418  6.008e-05   45   -0.5167   1.613e-03 
 1.292947  O2aX00PQ1340q  1616     a   0  40  10195.034  3.684e-07   81   -1.4156   7.245e-06 
 1.292947  O2aX00PQ1340d  1616     a   0  40  10195.034  5.736e-05   81   -1.4156   1.128e-03 
 1.293068  O2aX11PP1222d  1616     a   1  22  10074.418  5.333e-05   45   -0.5167   1.431e-03 
 1.293183  O2aX00OP1323d  1616     a   0  23   8664.603  2.520e-05   47    9.9895   2.582e+01 
 1.293183  O2aX00OP1323q  1616     a   0  23   8664.603  4.721e-07   47    9.9895   4.836e-01 
 1.293223  O2aX00PP1240d  1616     a   0  40  10195.034  5.348e-05   81   -1.4156   1.052e-03 
 1.293482  O2aX00OO1223q  1616     a   0  23   8664.603  3.923e-10   47    9.9895   4.019e-04 
 1.293667  OQaX00OP1325d  1618     a   0  25   8754.061  2.566e-05   51    3.8039   5.872e-02 
 1.294046  O2aX11PQ1324d  1616     a   1  24  10205.554  5.989e-05   49   -1.4940   6.587e-04 
 1.294346  O2aX11PP1224d  1616     a   1  24  10205.554  5.370e-05   49   -1.4940   5.907e-04 
 1.294455  O2aX00PQ1342d  1616     a   0  42  10427.473  5.731e-05   85   -3.1478   2.092e-04 
 1.294471  O2aX11OP1313d  1616     a   1  13   9621.725  2.491e-05   27    2.8568   1.171e-02 
 1.294679  O2aX00NO1316q  1616     a   0  16   8268.785  5.524e-08   33   12.9392   7.589e-01 
 1.294728  O2aX00PP1242d  1616     a   0  42  10427.473  5.374e-05   85   -3.1478   1.962e-04 
 1.294732  OQaX00OP1326d  1618     a   0  26   8823.376  2.568e-05   53    3.2873   3.644e-02 
 1.295357  O2aX11PQ1326d  1616     a   1  26  10347.747  5.971e-05   53   -2.5536   2.462e-04 
 1.295418  O2aX00OP1325q  1616     a   0  25   8802.950  5.005e-07   51    8.9585   1.984e-01 
 1.295418  O2aX00OP1325d  1616     a   0  25   8802.950  2.534e-05   51    8.9585   1.005e+01 
 1.295655  O2aX11PP1226d  1616     a   1  26  10347.747  5.395e-05   53   -2.5536   2.224e-04 
 1.295803  OQaX00OP1327d  1618     a   0  27   8895.330  2.571e-05   55    2.7511   2.214e-02 
 1.295993  O2aX00PQ1344d  1616     a   0  44  10670.811  5.726e-05   89   -4.9612   3.570e-05 
 1.296265  O2aX00PP1244d  1616     a   0  44  10670.811  5.400e-05   89   -4.9612   3.366e-05 
 1.296581  O2aX11OP1315d  1616     a   1  15   9702.841  2.539e-05   31    2.2523   7.485e-03 
 1.296699  O2aX11PQ1328d  1616     a   1  28  10500.974  5.951e-05   57   -3.6955   8.424e-05 
 1.296882  OQaX00OP1328d  1618     a   0  28   8969.922  2.572e-05   57    2.1952   1.317e-02 
 1.296994  O2aX11PP1228d  1616     a   1  28  10500.974  5.415e-05   57   -3.6955   7.665e-05 
 1.297563  O2aX00PQ1346d  1616     a   0  46  10925.006  5.722e-05   93   -6.8555   5.607e-06 
 1.297685  O2aX00OP1327q  1616     a   0  27   8952.480  5.298e-07   55    7.8442   7.433e-02 
 1.297685  O2aX00OP1327d  1616     a   0  27   8952.480  2.545e-05   55    7.8442   3.570e+00 
 1.297795  O2aX00NO1318q  1616     a   0  18   8367.815  5.617e-08   37   12.2012   4.136e-01 
 1.297832  O2aX00PP1246d  1616     a   0  46  10925.007  5.425e-05   93   -6.8555   5.316e-06 
 1.297969  OQaX00OP1329d  1618     a   0  29   9047.148  2.573e-05   59    1.6197   7.669e-03 
 1.298071  O2aX11PQ1330d  1616     a   1  30  10665.206  5.933e-05   61   -4.9194   2.643e-05 
 1.298364  O2aX11PP1230d  1616     a   1  30  10665.206  5.429e-05   61   -4.9194   2.419e-05 
 1.298725  O2aX11OP1317d  1616     a   1  17   9795.105  2.573e-05   35    1.5648   4.306e-03 
 1.299063  OQaX00OP1330d  1618     a   0  30   9127.005  2.573e-05   61    1.0246   4.373e-03 
 1.299165  O2aX00PQ1348d  1616     a   0  48  11190.013  5.717e-05   97   -8.8304   8.109e-07 
 1.299432  O2aX00PP1248d  1616     a   0  48  11190.013  5.450e-05   97   -8.8304   7.730e-07 
 1.299474  O2aX11PQ1332d  1616     a   1  32  10840.416  5.913e-05   65   -6.2251   7.607e-06 
 1.299765  O2aX11PP1232d  1616     a   1  32  10840.416  5.441e-05   65   -6.2251   6.999e-06 
 1.299984  O2aX00OP1329d  1616     a   0  29   9113.167  2.554e-05   59    6.6467   1.161e+00 
 1.299984  O2aX00OP1329q  1616     a   0  29   9113.167  5.605e-07   59    6.6467   2.547e-02 
 1.300165  OQaX00OP1331d  1618     a   0  31   9209.488  2.573e-05   63    0.4099   2.442e-03 
 1.300901  O2aX11OP1319d  1616     a   1  19   9898.498  2.597e-05   39    0.7942   2.241e-03 
 1.300948  O2aX00NO1320q  1616     a   0  20   8478.103  5.686e-08   41   11.3793   2.040e-01 
 1.301274  OQaX00OP1332d  1618     a   0  32   9294.596  2.573e-05   65   -0.2243   1.336e-03 
 1.302315  O2aX00OP1331q  1616     a   0  31   9284.984  5.923e-07   63    5.3663   7.988e-03 
 1.302315  O2aX00OP1331d  1616     a   0  31   9284.984  2.560e-05   63    5.3663   3.452e-01 
 1.302390  OQaX00OP1333d  1618     a   0  33   9382.325  2.571e-05   67   -0.8781   7.159e-04 
 1.303112  O2aX11OP1321d  1616     a   1  21  10013.004  2.614e-05   43   -0.0591   1.060e-03 
 1.303515  OQaX00OP1334d  1618     a   0  34   9472.670  2.570e-05   69   -1.5514   3.759e-04 
 1.304140  O2aX00NO1322q  1616     a   0  22   8599.631  5.736e-08   45   10.4737   9.130e-02 
 1.304678  O2aX00OP1333d  1616     a   0  33   9467.900  2.564e-05   67    4.0032   9.409e-02 
 1.304678  O2aX00OP1333q  1616     a   0  33   9467.900  6.259e-07   67    4.0032   2.297e-03 
 1.305356  O2aX11OP1323d  1616     a   1  23  10138.602  2.626e-05   47   -0.9951   4.563e-04 
 1.307074  O2aX00OP1335d  1616     a   0  35   9661.883  2.567e-05   71    2.5575   2.352e-02 
 1.307074  O2aX00OP1335q  1616     a   0  35   9661.883  6.608e-07   71    2.5575   6.054e-04 
 1.307370  O2aX00NO1324q  1616     a   0  24   8732.377  5.775e-08   49    9.4844   3.722e-02 
 1.307634  O2aX11OP1325d  1616     a   1  25  10275.270  2.634e-05   51   -2.0135   1.794e-04 
 1.309503  O2aX00OP1337q  1616     a   0  37   9866.900  6.975e-07   75    1.0297   1.465e-04 
 1.309503  O2aX00OP1337d  1616     a   0  37   9866.900  2.569e-05   75    1.0297   5.395e-03 
 1.309946  O2aX11OP1327d  1616     a   1  27  10422.983  2.638e-05   55   -3.1143   6.443e-05 
 1.310638  O2aX00NO1326q  1616     a   0  26   8876.319  5.804e-08   53    8.4117   1.384e-02 
 1.311966  O2aX00OP1339d  1616     a   0  39  10082.914  2.570e-05   79   -0.5801   1.137e-03 
 1.311966  O2aX00OP1339q  1616     a   0  39  10082.914  7.359e-07   79   -0.5801   3.255e-05 
 1.312293  O2aX11OP1329d  1616     a   1  29  10581.716  2.640e-05   59   -4.2972   2.119e-05 
 1.313945  O2aX00NO1328q  1616     a   0  28   9031.431  5.825e-08   57    7.2558   4.702e-03 
 1.314462  O2aX00OP1341q  1616     a   0  41  10309.888  7.760e-07   83   -2.2715   6.644e-06 
 1.314462  O2aX00OP1341d  1616     a   0  41  10309.888  2.571e-05   83   -2.2715   2.201e-04 
 1.316992  O2aX00OP1343d  1616     a   0  43  10547.782  2.571e-05   87   -4.0444   3.919e-05 
 1.317291  O2aX00NO1330q  1616     a   0  30   9197.686  5.838e-08   61    6.0168   1.461e-03 
 1.319557  O2aX00OP1345d  1616     a   0  45  10796.555  2.568e-05   91   -5.8983   6.413e-06 
 1.320676  O2aX00NO1332q  1616     a   0  32   9375.056  5.845e-08   65    4.6950   4.157e-04 
 1.322156  O2aX00OP1347d  1616     a   0  47  11056.161  2.566e-05   95   -7.8329   9.665e-07 
 1.324100  O2aX00NO1334q  1616     a   0  34   9563.510  5.849e-08   69    3.2906   1.084e-04 
 1.549566  O2aX01SR1123d  1616     a   0  23   8664.603  4.264e-07   47    9.9895   4.368e-01 
 1.552188  O2aX01SR1121d  1616     a   0  21   8537.463  4.278e-07   43   10.9370   1.034e+00 
 1.554832  O2aX01SR1119d  1616     a   0  19   8421.553  4.302e-07   39   11.8007   2.237e+00 
 1.557499  O2aX01SR1117d  1616     a   0  17   8316.891  4.334e-07   35   12.5807   4.413e+00 
 1.560187  O2aX01SR1115d  1616     a   0  15   8223.498  4.382e-07   31   13.2767   7.925e+00 
 1.562897  O2aX01SR1113d  1616     a   0  13   8141.388  4.448e-07   27   13.8886   1.292e+01 
 1.564044  O2aX01RQ1124d  1616     a   0  24   8732.377  7.452e-07   49    9.4844   4.803e-01 
 1.564577  O2aX01RR1224d  1616     a   0  24   8732.377  8.325e-07   49    9.4844   5.366e-01 
 1.565326  O2aX01RQ1122d  1616     a   0  22   8599.630  7.424e-07   45   10.4737   1.182e+00 
 1.565628  O2aX01SR1111d  1616     a   0  11   8070.576  4.546e-07   23   14.4163   1.907e+01 
 1.565856  O2aX01RR1222d  1616     a   0  22   8599.630  8.381e-07   45   10.4737   1.334e+00 
 1.566623  O2aX01RQ1120d  1616     a   0  20   8478.103  7.392e-07   41   11.3793   2.652e+00 
 1.567149  O2aX01RR1220d  1616     a   0  20   8478.103  8.444e-07   41   11.3793   3.029e+00 
 1.567933  O2aX01RQ1118d  1616     a   0  18   8367.815  7.359e-07   37   12.2012   5.419e+00 
 1.568379  O2aX01SR1109d  1616     a   0   9   8011.075  4.696e-07   19   14.8597   2.535e+01 
 1.568456  O2aX01RR1218d  1616     a   0  18   8367.815  8.530e-07   37   12.2012   6.282e+00 
 1.569256  O2aX01RQ1116d  1616     a   0  16   8268.785  7.318e-07   33   12.9392   1.005e+01 
 1.569776  O2aX01RR1216d  1616     a   0  16   8268.785  8.643e-07   33   12.9392   1.187e+01 
 1.570593  O2aX01RQ1114d  1616     a   0  14   8181.032  7.271e-07   29   13.5932   1.688e+01 
 1.571108  O2aX01RR1214d  1616     a   0  14   8181.032  8.794e-07   29   13.5932   2.042e+01 
 1.571152  O2aX01SR1107d  1616     a   0   7   7962.894  4.942e-07   15   15.2188   3.016e+01 
 1.571942  O2aX01RQ1112d  1616     a   0  12   8104.569  7.213e-07   25   14.1630   2.552e+01 
 1.572453  O2aX01RR1212d  1616     a   0  12   8104.569  9.001e-07   25   14.1630   3.185e+01 
 1.573304  O2aX01RQ1110d  1616     a   0  10   8039.411  7.134e-07   21   14.6485   3.446e+01 
 1.573811  O2aX01RR1210d  1616     a   0  10   8039.411  9.302e-07   21   14.6485   4.493e+01 
 1.573946  O2aX01SR1105d  1616     a   0   5   7926.041  5.397e-07   11   15.4934   3.179e+01 
 1.574679  O2aX01RQ1108d  1616     a   0   8   7985.568  7.013e-07   17   15.0498   4.096e+01 
 1.575180  O2aX01RR1208d  1616     a   0   8   7985.568  9.768e-07   17   15.0498   5.705e+01 
 1.576065  O2aX01RQ1106d  1616     a   0   6   7943.051  6.801e-07   13   15.3666   4.170e+01 
 1.576561  O2aX01RR1206d  1616     a   0   6   7943.051  1.057e-06   13   15.3666   6.481e+01 
 1.576768  O2aX01SR1103d  1616     a   0   3   7900.524  6.438e-07    7   15.6836   2.918e+01 
 1.577466  O2aX01RQ1104d  1616     a   0   4   7911.865  6.319e-07    9   15.5990   3.384e+01 
 1.577953  O2aX01RR1204d  1616     a   0   4   7911.865  1.224e-06    9   15.5990   6.555e+01 
 1.578886  O2aX01RQ1102d  1616     a   0   2   7892.017  4.490e-07    5   15.7469   1.549e+01 
 1.579356  O2aX01RR1202d  1616     a   0   2   7892.017  1.757e-06    5   15.7469   6.061e+01 
 1.580261  O2aX01QR1303d  1616     a   0   3   7900.524  7.527e-07    7   15.6836   3.412e+01 
 1.580293  O2aX01QP1103d  1616     a   0   3   7900.524  1.496e-07    7   15.6836   6.781e+00 
 1.580297  O2aX01QR1305d  1616     a   0   5   7926.041  5.831e-07   11   15.4934   3.434e+01 
 1.580302  O2aX01QP1105d  1616     a   0   5   7926.041  2.146e-07   11   15.4934   1.264e+01 
 1.580321  O2aX01QP1107d  1616     a   0   7   7962.894  2.497e-07   15   15.2188   1.524e+01 
 1.580332  O2aX01QR1307d  1616     a   0   7   7962.894  5.166e-07   15   15.2188   3.153e+01 
 1.580350  O2aX01QP1109d  1616     a   0   9   8011.075  2.716e-07   19   14.8597   1.466e+01 
 1.580374  O2aX01QR1309d  1616     a   0   9   8011.075  4.811e-07   19   14.8597   2.597e+01 
 1.580387  O2aX01QP1111d  1616     a   0  11   8070.576  2.865e-07   23   14.4163   1.202e+01 
 1.580423  O2aX01QR1311d  1616     a   0  11   8070.576  4.591e-07   23   14.4163   1.926e+01 
 1.580434  O2aX01QP1113d  1616     a   0  13   8141.388  2.974e-07   27   13.8886   8.639e+00 
 1.580479  O2aX01QR1313d  1616     a   0  13   8141.388  4.441e-07   27   13.8886   1.290e+01 
 1.580489  O2aX01QP1115d  1616     a   0  15   8223.498  3.055e-07   31   13.2767   5.525e+00 
 1.580544  O2aX01QR1315d  1616     a   0  15   8223.498  4.332e-07   31   13.2767   7.835e+00 
 1.580553  O2aX01QP1117d  1616     a   0  17   8316.891  3.120e-07   35   12.5807   3.177e+00 
 1.580618  O2aX01QR1317d  1616     a   0  17   8316.891  4.250e-07   35   12.5807   4.327e+00 
 1.580626  O2aX01QP1119d  1616     a   0  19   8421.552  3.171e-07   39   11.8007   1.649e+00 
 1.580700  O2aX01QR1319d  1616     a   0  19   8421.552  4.184e-07   39   11.8007   2.176e+00 
 1.580782  O2aX01QQ1203d  1616     a   0   3   7900.524  1.217e-06    7   15.6836   5.517e+01 
 1.580792  O2aX01QR1321d  1616     a   0  21   8537.463  4.132e-07   43   10.9370   9.988e-01 
 1.580800  O2aX01QQ1205d  1616     a   0   5   7926.041  1.363e-06   11   15.4934   8.028e+01 
 1.580826  O2aX01QQ1207d  1616     a   0   7   7962.894  1.408e-06   15   15.2188   8.592e+01 
 1.580861  O2aX01QQ1209d  1616     a   0   9   8011.075  1.428e-06   19   14.8597   7.709e+01 
 1.580904  O2aX01QQ1211d  1616     a   0  11   8070.576  1.438e-06   23   14.4163   6.031e+01 
 1.580955  O2aX01QQ1213d  1616     a   0  13   8141.388  1.444e-06   27   13.8886   4.194e+01 
 1.581015  O2aX01QQ1215d  1616     a   0  15   8223.498  1.448e-06   31   13.2767   2.619e+01 
 1.581084  O2aX01QQ1217d  1616     a   0  17   8316.891  1.450e-06   35   12.5807   1.476e+01 
 1.581162  O2aX01QQ1219d  1616     a   0  19   8421.552  1.452e-06   39   11.8007   7.551e+00 
 1.581249  O2aX01QQ1221d  1616     a   0  21   8537.463  1.453e-06   43   10.9370   3.512e+00 
 1.581346  O2aX01QQ1223d  1616     a   0  23   8664.603  1.454e-06   47    9.9895   1.489e+00 
 1.581452  O2aX01QQ1225d  1616     a   0  25   8802.950  1.454e-06   51    8.9585   5.764e-01 
 1.582388  O2aX01PQ1302d  1616     a   0   2   7892.017  5.248e-07    5   15.7469   1.810e+01 
 1.582910  O2aX01PP1202d  1616     a   0   2   7892.017  1.939e-07    5   15.7469   6.689e+00 
 1.583845  O2aX01PQ1304d  1616     a   0   4   7911.865  6.826e-07    9   15.5990   3.656e+01 
 1.584350  O2aX01PP1204d  1616     a   0   4   7911.865  3.869e-07    9   15.5990   2.072e+01 
 1.585304  O2aX01PQ1306d  1616     a   0   6   7943.051  7.107e-07   13   15.3666   4.358e+01 
 1.585801  O2aX01PP1206d  1616     a   0   6   7943.051  4.769e-07   13   15.3666   2.924e+01 
 1.586695  O2aX01OP1303d  1616     a   0   3   7900.524  1.616e-07    7   15.6836   7.325e+00 
 1.586770  O2aX01PQ1308d  1616     a   0   8   7985.568  7.184e-07   17   15.0498   4.196e+01 
 1.587261  O2aX01PP1208d  1616     a   0   8   7985.569  5.279e-07   17   15.0498   3.083e+01 
 1.588245  O2aX01PQ1310d  1616     a   0  10   8039.411  7.203e-07   21   14.6485   3.479e+01 
 1.588731  O2aX01PP1210d  1616     a   0  10   8039.411  5.605e-07   21   14.6485   2.708e+01 
 1.589590  O2aX01OP1305d  1616     a   0   5   7926.041  2.243e-07   11   15.4934   1.321e+01 
