# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Reference continuum components of PALACE (consistent with palace_cont.fits)
# based on X-shooter-related measurements (noll+24)
# 
# Column names:
# lam: vacuum wavelength in µm
# trans: atmospheric transmission for standard conditions at Cerro Paranal
#        (noll+12), PWV = 2.5 mm, and zenith
# fH2O: fraction of H2O with respect to optical depth (based on transmission
#       spectra with PWV = 1 and 5 mm)
# fcHO2: reference continuum flux in R/nm for variability class HO2
# fcFeO: reference continuum flux in R/nm for variability class FeO
# fcO2Ac: reference continuum flux in R/nm for variability class O2Ac
# isX: wavelength with X-shooter measurements (noll+24)? 1 = yes, 0 = no
# 
# References:
# noll+12: https://doi.org/10.1051/0004-6361/201219040
# noll+24: https://doi.org/10.5194/acp-24-1143-2024
# 
     lam   trans   fH2O    fcHO2    fcFeO   fcO2Ac  isX 
 1.94806  0.6045  0.802    1.731    0.077    0.000    0 
 1.94808  0.5240  0.889    1.729    0.077    0.000    0 
 1.94810  0.3986  0.928    1.728    0.077    0.000    0 
 1.94812  0.2304  0.931    1.726    0.077    0.000    0 
 1.94814  0.0663  0.871    1.725    0.077    0.000    0 
 1.94816  0.0026  0.736    1.723    0.077    0.000    0 
 1.94818  0.0000  0.166    1.721    0.077    0.000    0 
 1.94820  0.0000  0.253    1.720    0.076    0.000    0 
 1.94822  0.0057  0.664    1.718    0.076    0.000    0 
 1.94824  0.0884  0.817    1.717    0.076    0.000    0 
 1.94826  0.2591  0.887    1.715    0.076    0.000    0 
 1.94828  0.4166  0.905    1.714    0.076    0.000    0 
 1.94830  0.5177  0.899    1.712    0.076    0.000    0 
 1.94832  0.5758  0.863    1.711    0.076    0.000    0 
 1.94834  0.6387  0.751    1.709    0.076    0.000    0 
 1.94836  0.6219  0.480    1.708    0.076    0.000    0 
 1.94838  0.4876  0.223    1.706    0.076    0.000    0 
 1.94840  0.6500  0.444    1.705    0.075    0.000    0 
 1.94842  0.7000  0.674    1.703    0.075    0.000    0 
 1.94844  0.6786  0.772    1.702    0.075    0.000    0 
 1.94846  0.6034  0.803    1.700    0.075    0.000    0 
 1.94848  0.4754  0.783    1.698    0.075    0.000    0 
 1.94850  0.2753  0.690    1.697    0.075    0.000    0 
 1.94852  0.0528  0.539    1.695    0.075    0.000    0 
 1.94854  0.0045  0.840    1.694    0.075    0.000    0 
 1.94856  0.0616  0.780    1.692    0.075    0.000    0 
 1.94858  0.2796  0.873    1.691    0.074    0.000    0 
 1.94860  0.4451  0.906    1.689    0.074    0.000    0 
 1.94862  0.5694  0.878    1.688    0.074    0.000    0 
 1.94864  0.6865  0.840    1.686    0.074    0.000    0 
 1.94866  0.7447  0.763    1.685    0.074    0.000    0 
 1.94868  0.7629  0.631    1.683    0.074    0.000    0 
 1.94870  0.7623  0.526    1.681    0.074    0.000    0 
 1.94872  0.7597  0.336    1.680    0.074    0.000    0 
 1.94874  0.6281  0.130    1.678    0.074    0.000    0 
 1.94876  0.3926  0.051    1.677    0.073    0.000    0 
 1.94878  0.4382  0.055    1.675    0.073    0.000    0 
 1.94880  0.7223  0.173    1.674    0.073    0.000    0 
 1.94882  0.7994  0.349    1.672    0.073    0.000    0 
 1.94884  0.7964  0.579    1.671    0.073    0.000    0 
 1.94886  0.7679  0.730    1.669    0.073    0.000    0 
 1.94888  0.7317  0.811    1.667    0.073    0.000    0 
 1.94890  0.8196  0.766    1.666    0.073    0.000    0 
 1.94892  0.8651  0.721    1.664    0.073    0.000    0 
 1.94894  0.8738  0.704    1.663    0.072    0.000    0 
 1.94896  0.8762  0.668    1.661    0.072    0.000    0 
 1.94898  0.8697  0.619    1.660    0.072    0.000    0 
 1.94900  0.8435  0.564    1.658    0.072    0.000    0 
 1.94902  0.7706  0.506    1.656    0.072    0.000    0 
 1.94904  0.5513  0.451    1.655    0.072    0.000    0 
 1.94906  0.3786  0.233    1.653    0.072    0.000    0 
 1.94908  0.3975  0.558    1.652    0.072    0.000    0 
 1.94910  0.2827  0.815    1.650    0.072    0.000    0 
 1.94912  0.4728  0.735    1.649    0.071    0.000    0 
 1.94914  0.5773  0.565    1.647    0.071    0.000    0 
 1.94916  0.4470  0.365    1.645    0.071    0.000    0 
 1.94918  0.1444  0.289    1.644    0.071    0.000    0 
 1.94920  0.0652  0.722    1.642    0.071    0.000    0 
 1.94922  0.2622  0.705    1.641    0.071    0.000    0 
 1.94924  0.5509  0.731    1.639    0.071    0.000    0 
 1.94926  0.5940  0.707    1.637    0.071    0.000    0 
 1.94928  0.3593  0.710    1.636    0.071    0.000    0 
 1.94930  0.3842  0.317    1.634    0.070    0.000    0 
 1.94932  0.5277  0.304    1.633    0.070    0.000    0 
 1.94934  0.6218  0.606    1.631    0.070    0.000    0 
 1.94936  0.5609  0.811    1.629    0.070    0.000    0 
 1.94938  0.3945  0.897    1.628    0.070    0.000    0 
 1.94940  0.1514  0.870    1.626    0.070    0.000    0 
 1.94942  0.0132  0.827    1.625    0.070    0.000    0 
 1.94944  0.0142  0.813    1.623    0.070    0.000    0 
 1.94946  0.1566  0.847    1.622    0.070    0.000    0 
 1.94948  0.4067  0.879    1.620    0.070    0.000    0 
 1.94950  0.5860  0.813    1.618    0.069    0.000    0 
 1.94952  0.6811  0.669    1.617    0.069    0.000    0 
 1.94954  0.7079  0.452    1.615    0.069    0.000    0 
 1.94956  0.6268  0.224    1.613    0.069    0.000    0 
 1.94958  0.2924  0.066    1.612    0.069    0.000    0 
 1.94960  0.2652  0.039    1.610    0.069    0.000    0 
 1.94962  0.5682  0.084    1.609    0.069    0.000    0 
 1.94964  0.7721  0.183    1.607    0.069    0.000    0 
 1.94966  0.8440  0.288    1.605    0.069    0.000    0 
 1.94968  0.8734  0.376    1.604    0.068    0.000    0 
 1.94970  0.8871  0.427    1.602    0.068    0.000    0 
 1.94972  0.8876  0.409    1.601    0.068    0.000    0 
 1.94974  0.8852  0.402    1.599    0.068    0.000    0 
 1.94976  0.8908  0.476    1.597    0.068    0.000    0 
 1.94978  0.8772  0.451    1.596    0.068    0.000    0 
 1.94980  0.8708  0.469    1.594    0.068    0.000    0 
 1.94982  0.8489  0.444    1.593    0.068    0.000    0 
 1.94984  0.7872  0.338    1.591    0.068    0.000    0 
 1.94986  0.5918  0.170    1.589    0.068    0.000    0 
 1.94988  0.5795  0.277    1.588    0.067    0.000    0 
 1.94990  0.5788  0.617    1.586    0.067    0.000    0 
 1.94992  0.3518  0.774    1.584    0.067    0.000    0 
 1.94994  0.0530  0.679    1.583    0.067    0.000    0 
 1.94996  0.0142  0.713    1.581    0.067    0.000    0 
 1.94998  0.1192  0.590    1.580    0.067    0.000    0 
 1.95000  0.0957  0.175    1.578    0.067    0.000    0 
 1.95002  0.2983  0.143    1.576    0.067    0.000    0 
 1.95004  0.5957  0.288    1.575    0.067    0.000    0 
 1.95006  0.6871  0.457    1.573    0.066    0.000    0 
 1.95008  0.6499  0.636    1.571    0.066    0.000    0 
 1.95010  0.6394  0.675    1.570    0.066    0.000    0 
 1.95012  0.5977  0.673    1.568    0.066    0.000    0 
 1.95014  0.5737  0.568    1.566    0.066    0.000    0 
 1.95016  0.5594  0.195    1.565    0.066    0.000    0 
 1.95018  0.7312  0.213    1.563    0.066    0.000    0 
 1.95020  0.8450  0.335    1.562    0.066    0.000    0 
 1.95022  0.8818  0.404    1.560    0.066    0.000    0 
 1.95024  0.8929  0.412    1.558    0.065    0.000    0 
 1.95026  0.8850  0.353    1.557    0.065    0.000    0 
 1.95028  0.8915  0.392    1.555    0.065    0.000    0 
 1.95030  0.8913  0.413    1.553    0.065    0.000    0 
 1.95032  0.8794  0.392    1.552    0.065    0.000    0 
 1.95034  0.8571  0.346    1.550    0.065    0.000    0 
 1.95036  0.8140  0.292    1.548    0.065    0.000    0 
 1.95038  0.7278  0.226    1.547    0.065    0.000    0 
 1.95040  0.5335  0.147    1.545    0.065    0.000    0 
 1.95042  0.1560  0.066    1.543    0.065    0.000    0 
 1.95044  0.0756  0.140    1.542    0.064    0.000    0 
 1.95046  0.1189  0.504    1.540    0.064    0.000    0 
 1.95048  0.1354  0.725    1.539    0.064    0.000    0 
 1.95050  0.3122  0.778    1.537    0.064    0.000    0 
 1.95052  0.4645  0.747    1.535    0.064    0.000    0 
 1.95054  0.7095  0.680    1.534    0.064    0.000    0 
 1.95056  0.8037  0.626    1.532    0.064    0.000    0 
 1.95058  0.8447  0.597    1.530    0.064    0.000    0 
 1.95060  0.8615  0.587    1.529    0.064    0.000    0 
 1.95062  0.8563  0.609    1.527    0.064    0.000    0 
 1.95064  0.7928  0.699    1.525    0.063    0.000    0 
 1.95066  0.7837  0.679    1.524    0.063    0.000    0 
 1.95068  0.8170  0.563    1.522    0.063    0.000    0 
 1.95070  0.7565  0.516    1.520    0.063    0.000    0 
 1.95072  0.5832  0.431    1.519    0.063    0.000    0 
 1.95074  0.4700  0.455    1.517    0.063    0.000    0 
 1.95076  0.4285  0.692    1.515    0.063    0.000    0 
 1.95078  0.5561  0.571    1.514    0.063    0.000    0 
 1.95080  0.6369  0.369    1.512    0.063    0.000    0 
 1.95082  0.5892  0.213    1.510    0.062    0.000    0 
 1.95084  0.3422  0.092    1.509    0.062    0.000    0 
 1.95086  0.0370  0.034    1.507    0.062    0.000    0 
 1.95088  0.1961  0.126    1.505    0.062    0.000    0 
 1.95090  0.3216  0.421    1.504    0.062    0.000    0 
 1.95092  0.1761  0.708    1.502    0.062    0.000    0 
 1.95094  0.0578  0.884    1.500    0.062    0.000    0 
 1.95096  0.1780  0.807    1.499    0.062    0.000    0 
 1.95098  0.4293  0.761    1.497    0.062    0.000    0 
 1.95100  0.5857  0.555    1.495    0.062    0.000    0 
 1.95102  0.6410  0.336    1.494    0.061    0.000    0 
 1.95104  0.7772  0.460    1.492    0.061    0.000    0 
 1.95106  0.8363  0.497    1.490    0.061    0.000    0 
 1.95108  0.8651  0.473    1.489    0.061    0.000    0 
 1.95110  0.8755  0.400    1.487    0.061    0.000    0 
 1.95112  0.8849  0.372    1.485    0.061    0.000    0 
 1.95114  0.8947  0.359    1.484    0.061    0.000    0 
 1.95116  0.8981  0.300    1.482    0.061    0.000    0 
 1.95118  0.8928  0.239    1.480    0.061    0.000    0 
 1.95120  0.8762  0.187    1.479    0.061    0.000    0 
 1.95122  0.8463  0.129    1.477    0.060    0.000    0 
 1.95124  0.7844  0.075    1.475    0.060    0.000    0 
 1.95126  0.6383  0.037    1.474    0.060    0.000    0 
 1.95128  0.3038  0.013    1.472    0.060    0.000    0 
 1.95130  0.0174  0.004    1.470    0.060    0.000    0 
 1.95132  0.2064  0.008    1.468    0.060    0.000    0 
 1.95134  0.5585  0.034    1.467    0.060    0.000    0 
 1.95136  0.7309  0.081    1.465    0.060    0.000    0 
 1.95138  0.8251  0.106    1.463    0.060    0.000    0 
 1.95140  0.8578  0.175    1.462    0.060    0.000    0 
 1.95142  0.8717  0.239    1.460    0.059    0.000    0 
 1.95144  0.8905  0.203    1.458    0.059    0.000    0 
 1.95146  0.9076  0.202    1.457    0.059    0.000    0 
 1.95148  0.9170  0.247    1.455    0.059    0.000    0 
 1.95150  0.9121  0.313    1.453    0.059    0.000    0 
 1.95152  0.8973  0.390    1.452    0.059    0.000    0 
 1.95154  0.8668  0.480    1.450    0.059    0.000    0 
 1.95156  0.8953  0.363    1.448    0.059    0.000    0 
 1.95158  0.8955  0.321    1.447    0.059    0.000    0 
 1.95160  0.8958  0.259    1.445    0.058    0.000    0 
 1.95162  0.8855  0.216    1.443    0.058    0.000    0 
 1.95164  0.8768  0.137    1.441    0.058    0.000    0 
 1.95166  0.8473  0.087    1.440    0.058    0.000    0 
 1.95168  0.7879  0.053    1.438    0.058    0.000    0 
 1.95170  0.6577  0.029    1.436    0.058    0.000    0 
 1.95172  0.3720  0.012    1.435    0.058    0.000    0 
 1.95174  0.0407  0.005    1.433    0.058    0.000    0 
 1.95176  0.0549  0.002    1.431    0.058    0.000    0 
 1.95178  0.3847  0.012    1.430    0.058    0.000    0 
 1.95180  0.6508  0.030    1.428    0.057    0.000    0 
 1.95182  0.7718  0.060    1.426    0.057    0.000    0 
 1.95184  0.8221  0.101    1.425    0.057    0.000    0 
 1.95186  0.8393  0.126    1.423    0.057    0.000    0 
 1.95188  0.8183  0.116    1.421    0.057    0.000    0 
 1.95190  0.7215  0.060    1.419    0.057    0.000    0 
 1.95192  0.7755  0.080    1.418    0.057    0.000    0 
 1.95194  0.8312  0.130    1.416    0.057    0.000    0 
 1.95196  0.8448  0.176    1.414    0.057    0.000    0 
 1.95198  0.8538  0.262    1.413    0.057    0.000    0 
 1.95200  0.8186  0.337    1.411    0.056    0.000    0 
 1.95202  0.7409  0.532    1.409    0.056    0.000    0 
 1.95204  0.7205  0.534    1.408    0.056    0.000    0 
 1.95206  0.7686  0.408    1.406    0.056    0.000    0 
 1.95208  0.7527  0.390    1.404    0.056    0.000    0 
 1.95210  0.6896  0.404    1.402    0.056    0.000    0 
 1.95212  0.5608  0.414    1.401    0.056    0.000    0 
 1.95214  0.3581  0.454    1.399    0.056    0.000    0 
 1.95216  0.1209  0.466    1.397    0.056    0.000    0 
 1.95218  0.0209  0.359    1.396    0.056    0.000    0 
 1.95220  0.0011  0.101    1.394    0.055    0.000    0 
 1.95222  0.0472  0.064    1.392    0.055    0.000    0 
 1.95224  0.3024  0.114    1.390    0.055    0.000    0 
 1.95226  0.5398  0.159    1.389    0.055    0.000    0 
 1.95228  0.6775  0.193    1.387    0.055    0.000    0 
 1.95230  0.7528  0.221    1.385    0.055    0.000    0 
 1.95232  0.7968  0.256    1.384    0.055    0.000    0 
 1.95234  0.8110  0.320    1.382    0.055    0.000    0 
 1.95236  0.7673  0.470    1.380    0.055    0.000    0 
 1.95238  0.7345  0.548    1.379    0.055    0.000    0 
 1.95240  0.7097  0.578    1.377    0.055    0.000    0 
 1.95242  0.8202  0.421    1.375    0.054    0.000    0 
 1.95244  0.8268  0.364    1.373    0.054    0.000    0 
 1.95246  0.7968  0.320    1.372    0.054    0.000    0 
 1.95248  0.7404  0.333    1.370    0.054    0.000    0 
 1.95250  0.6700  0.340    1.368    0.054    0.000    0 
 1.95252  0.6548  0.491    1.367    0.054    0.000    0 
 1.95254  0.5240  0.610    1.365    0.054    0.000    0 
 1.95256  0.2594  0.687    1.363    0.054    0.000    0 
 1.95258  0.0474  0.776    1.361    0.054    0.000    0 
 1.95260  0.1146  0.590    1.360    0.054    0.000    0 
 1.95262  0.2449  0.298    1.358    0.053    0.000    0 
 1.95264  0.1309  0.085    1.356    0.053    0.000    0 
 1.95266  0.0043  0.019    1.355    0.053    0.000    0 
 1.95268  0.0218  0.014    1.353    0.053    0.000    0 
 1.95270  0.2495  0.034    1.351    0.053    0.000    0 
 1.95272  0.5135  0.062    1.349    0.053    0.000    0 
 1.95274  0.6612  0.092    1.348    0.053    0.000    0 
 1.95276  0.7334  0.117    1.346    0.053    0.000    0 
 1.95278  0.7468  0.114    1.344    0.053    0.000    0 
 1.95280  0.7019  0.086    1.343    0.053    0.000    0 
 1.95282  0.7936  0.138    1.341    0.052    0.000    0 
 1.95284  0.8367  0.190    1.339    0.052    0.000    0 
 1.95286  0.8535  0.226    1.337    0.052    0.000    0 
 1.95288  0.8591  0.249    1.336    0.052    0.000    0 
 1.95290  0.8582  0.261    1.334    0.052    0.000    0 
 1.95292  0.8528  0.268    1.332    0.052    0.000    0 
 1.95294  0.8458  0.277    1.330    0.052    0.000    0 
 1.95296  0.8321  0.278    1.329    0.052    0.000    0 
 1.95298  0.8108  0.274    1.327    0.052    0.000    0 
 1.95300  0.7767  0.267    1.325    0.052    0.000    0 
 1.95302  0.7165  0.262    1.324    0.052    0.000    0 
 1.95304  0.6350  0.271    1.322    0.051    0.000    0 
 1.95306  0.5576  0.210    1.320    0.051    0.000    0 
 1.95308  0.4250  0.130    1.318    0.051    0.000    0 
 1.95310  0.1925  0.070    1.317    0.051    0.000    0 
 1.95312  0.0269  0.032    1.315    0.051    0.000    0 
 1.95314  0.0001  0.017    1.313    0.051    0.000    0 
 1.95316  0.0432  0.068    1.312    0.051    0.000    0 
 1.95318  0.1781  0.207    1.310    0.051    0.000    0 
 1.95320  0.1944  0.452    1.308    0.051    0.000    0 
 1.95322  0.0850  0.662    1.306    0.051    0.000    0 
 1.95324  0.0067  0.755    1.305    0.050    0.000    0 
 1.95326  0.0067  0.830    1.303    0.050    0.000    0 
 1.95328  0.0210  0.923    1.301    0.050    0.000    0 
 1.95330  0.0029  0.749    1.300    0.050    0.000    0 
 1.95332  0.0000  0.164    1.298    0.050    0.000    0 
 1.95334  0.0000  0.093    1.296    0.050    0.000    0 
 1.95336  0.0056  0.685    1.294    0.050    0.000    0 
 1.95338  0.0999  0.791    1.293    0.050    0.000    0 
 1.95340  0.2385  0.623    1.291    0.050    0.000    0 
 1.95342  0.3584  0.464    1.289    0.050    0.000    0 
 1.95344  0.5168  0.539    1.287    0.049    0.000    0 
 1.95346  0.5974  0.505    1.286    0.049    0.000    0 
 1.95348  0.6384  0.419    1.284    0.049    0.000    0 
 1.95350  0.6476  0.312    1.282    0.049    0.000    0 
 1.95352  0.6247  0.216    1.281    0.049    0.000    0 
 1.95354  0.5672  0.138    1.279    0.049    0.000    0 
 1.95356  0.4346  0.076    1.277    0.049    0.000    0 
 1.95358  0.2015  0.035    1.275    0.049    0.000    0 
 1.95360  0.0167  0.014    1.274    0.049    0.000    0 
 1.95362  0.0001  0.003    1.272    0.049    0.000    0 
 1.95364  0.0497  0.011    1.270    0.049    0.000    0 
 1.95366  0.2775  0.029    1.268    0.048    0.000    0 
 1.95368  0.4816  0.051    1.267    0.048    0.000    0 
 1.95370  0.5569  0.060    1.265    0.048    0.000    0 
 1.95372  0.5114  0.050    1.263    0.048    0.000    0 
 1.95374  0.6806  0.102    1.262    0.048    0.000    0 
 1.95376  0.7336  0.193    1.260    0.048    0.000    0 
 1.95378  0.6942  0.361    1.258    0.048    0.000    0 
 1.95380  0.7425  0.341    1.256    0.048    0.000    0 
 1.95382  0.8073  0.250    1.255    0.048    0.000    0 
 1.95384  0.8282  0.210    1.253    0.048    0.000    0 
 1.95386  0.8336  0.194    1.251    0.048    0.000    0 
 1.95388  0.8308  0.190    1.250    0.047    0.000    0 
 1.95390  0.8277  0.197    1.248    0.047    0.000    0 
 1.95392  0.8225  0.174    1.246    0.047    0.000    0 
 1.95394  0.8088  0.151    1.244    0.047    0.000    0 
 1.95396  0.7825  0.132    1.243    0.047    0.000    0 
 1.95398  0.7408  0.107    1.241    0.047    0.000    0 
 1.95400  0.6675  0.081    1.239    0.047    0.000    0 
 1.95402  0.5161  0.052    1.237    0.047    0.000    0 
 1.95404  0.3274  0.034    1.236    0.047    0.000    0 
 1.95406  0.2263  0.032    1.234    0.047    0.000    0 
 1.95408  0.0371  0.019    1.232    0.047    0.000    0 
 1.95410  0.0000  0.006    1.231    0.046    0.000    0 
 1.95412  0.0072  0.010    1.229    0.046    0.000    0 
 1.95414  0.1374  0.032    1.227    0.046    0.000    0 
 1.95416  0.3504  0.075    1.225    0.046    0.000    0 
 1.95418  0.4834  0.144    1.224    0.046    0.000    0 
 1.95420  0.5407  0.241    1.222    0.046    0.000    0 
 1.95422  0.5394  0.361    1.220    0.046    0.000    0 
 1.95424  0.4900  0.492    1.219    0.046    0.000    0 
 1.95426  0.3924  0.632    1.217    0.046    0.000    0 
 1.95428  0.2357  0.740    1.215    0.046    0.000    0 
 1.95430  0.0681  0.766    1.213    0.045    0.000    0 
 1.95432  0.0025  0.695    1.212    0.045    0.000    0 
 1.95434  0.0000  0.275    1.210    0.045    0.000    0 
 1.95436  0.0022  0.680    1.208    0.045    0.000    0 
 1.95438  0.0644  0.756    1.206    0.045    0.000    0 
 1.95440  0.2330  0.745    1.205    0.045    0.000    0 
 1.95442  0.3961  0.657    1.203    0.045    0.000    0 
 1.95444  0.5079  0.539    1.201    0.045    0.000    0 
 1.95446  0.5703  0.415    1.200    0.045    0.000    0 
 1.95448  0.5918  0.299    1.198    0.045    0.000    0 
 1.95450  0.5736  0.199    1.196    0.045    0.000    0 
 1.95452  0.5059  0.120    1.194    0.044    0.000    0 
 1.95454  0.3668  0.064    1.193    0.044    0.000    0 
 1.95456  0.1531  0.029    1.191    0.044    0.000    0 
 1.95458  0.0109  0.011    1.189    0.044    0.000    0 
 1.95460  0.0000  0.001    1.187    0.044    0.000    0 
 1.95462  0.0135  0.007    1.186    0.044    0.000    0 
 1.95464  0.1532  0.016    1.184    0.044    0.000    0 
 1.95466  0.2675  0.022    1.182    0.044    0.000    0 
 1.95468  0.4203  0.031    1.181    0.044    0.000    0 
 1.95470  0.6096  0.052    1.179    0.044    0.000    0 
 1.95472  0.7014  0.073    1.177    0.044    0.000    0 
 1.95474  0.7505  0.096    1.175    0.044    0.000    0 
 1.95476  0.7819  0.111    1.174    0.043    0.000    0 
 1.95478  0.8012  0.127    1.172    0.043    0.000    0 
 1.95480  0.8092  0.152    1.170    0.043    0.000    0 
 1.95482  0.7997  0.199    1.169    0.043    0.000    0 
 1.95484  0.7694  0.269    1.167    0.043    0.000    0 
 1.95486  0.7216  0.356    1.165    0.043    0.000    0 
 1.95488  0.6822  0.397    1.163    0.043    0.000    0 
 1.95490  0.7416  0.260    1.162    0.043    0.000    0 
 1.95492  0.7583  0.157    1.160    0.043    0.000    0 
 1.95494  0.7175  0.102    1.158    0.043    0.000    0 
 1.95496  0.5685  0.063    1.157    0.043    0.000    0 
 1.95498  0.4323  0.061    1.155    0.042    0.000    0 
 1.95500  0.5616  0.077    1.153    0.042    0.000    0 
 1.95502  0.5311  0.046    1.151    0.042    0.000    0 
 1.95504  0.3928  0.027    1.150    0.042    0.000    0 
 1.95506  0.1739  0.017    1.148    0.042    0.000    0 
 1.95508  0.0169  0.007    1.146    0.042    0.000    0 
 1.95510  0.0000  0.001    1.145    0.042    0.000    0 
 1.95512  0.0037  0.004    1.143    0.042    0.000    0 
 1.95514  0.1040  0.013    1.141    0.042    0.000    0 
 1.95516  0.3143  0.036    1.139    0.042    0.000    0 
 1.95518  0.4596  0.090    1.138    0.042    0.000    0 
 1.95520  0.4547  0.251    1.136    0.041    0.000    0 
 1.95522  0.2387  0.556    1.134    0.041    0.000    0 
 1.95524  0.4266  0.447    1.133    0.041    0.000    0 
 1.95526  0.6346  0.276    1.131    0.041    0.000    0 
 1.95528  0.6688  0.186    1.129    0.041    0.000    0 
 1.95530  0.5544  0.103    1.127    0.041    0.000    0 
 1.95532  0.4767  0.087    1.126    0.041    0.000    0 
 1.95534  0.6541  0.208    1.124    0.041    0.000    0 
 1.95536  0.6686  0.326    1.122    0.041    0.000    0 
 1.95538  0.6175  0.445    1.121    0.041    0.000    0 
 1.95540  0.4973  0.575    1.119    0.041    0.000    0 
 1.95542  0.2711  0.689    1.117    0.040    0.000    0 
 1.95544  0.0331  0.614    1.115    0.040    0.000    0 
 1.95546  0.0000  0.337    1.114    0.040    0.000    0 
 1.95548  0.0308  0.594    1.112    0.040    0.000    0 
 1.95550  0.2053  0.574    1.110    0.040    0.000    0 
 1.95552  0.2966  0.399    1.109    0.040    0.000    0 
 1.95554  0.3020  0.222    1.107    0.040    0.000    0 
 1.95556  0.2190  0.091    1.105    0.040    0.000    0 
 1.95558  0.0620  0.033    1.103    0.040    0.000    0 
 1.95560  0.0011  0.011    1.102    0.040    0.000    0 
 1.95562  0.0000  0.002    1.100    0.040    0.000    0 
 1.95564  0.0147  0.013    1.098    0.040    0.000    0 
 1.95566  0.1454  0.035    1.097    0.039    0.000    0 
 1.95568  0.3426  0.055    1.095    0.039    0.000    0 
 1.95570  0.4815  0.096    1.093    0.039    0.000    0 
 1.95572  0.5335  0.187    1.092    0.039    0.000    0 
 1.95574  0.5101  0.334    1.090    0.039    0.000    0 
 1.95576  0.3883  0.520    1.088    0.039    0.000    0 
 1.95578  0.0687  0.544    1.086    0.039    0.000    0 
 1.95580  0.0393  0.557    1.085    0.039    0.000    0 
 1.95582  0.3289  0.663    1.083    0.039    0.000    0 
 1.95584  0.5264  0.552    1.081    0.039    0.000    0 
 1.95586  0.6723  0.395    1.080    0.039    0.000    0 
 1.95588  0.7370  0.282    1.078    0.039    0.000    0 
 1.95590  0.7571  0.208    1.076    0.038    0.000    0 
 1.95592  0.7490  0.153    1.075    0.038    0.000    0 
 1.95594  0.6932  0.100    1.073    0.038    0.000    0 
 1.95596  0.4728  0.043    1.071    0.038    0.000    0 
 1.95598  0.5487  0.050    1.069    0.038    0.000    0 
 1.95600  0.6505  0.077    1.068    0.038    0.000    0 
 1.95602  0.6286  0.081    1.066    0.038    0.000    0 
 1.95604  0.5483  0.078    1.064    0.038    0.000    0 
 1.95606  0.4127  0.079    1.063    0.038    0.000    0 
 1.95608  0.2106  0.089    1.061    0.038    0.000    0 
 1.95610  0.0399  0.086    1.059    0.038    0.000    0 
 1.95612  0.0008  0.031    1.058    0.037    0.000    0 
 1.95614  0.0000  0.002    1.056    0.037    0.000    0 
 1.95616  0.0127  0.010    1.054    0.037    0.000    0 
 1.95618  0.1413  0.021    1.053    0.037    0.000    0 
 1.95620  0.3344  0.040    1.051    0.037    0.000    0 
 1.95622  0.4660  0.063    1.049    0.037    0.000    0 
 1.95624  0.4981  0.078    1.047    0.037    0.000    0 
 1.95626  0.3595  0.060    1.046    0.037    0.000    0 
 1.95628  0.5194  0.123    1.044    0.037    0.000    0 
 1.95630  0.6082  0.236    1.042    0.037    0.000    0 
 1.95632  0.6013  0.359    1.041    0.037    0.000    0 
 1.95634  0.5278  0.503    1.039    0.037    0.000    0 
 1.95636  0.4124  0.639    1.037    0.036    0.000    0 
 1.95638  0.2696  0.730    1.036    0.036    0.000    0 
 1.95640  0.0776  0.758    1.034    0.036    0.000    0 
 1.95642  0.0031  0.761    1.032    0.036    0.000    0 
 1.95644  0.0039  0.748    1.031    0.036    0.000    0 
 1.95646  0.0849  0.742    1.029    0.036    0.000    0 
 1.95648  0.2742  0.682    1.027    0.036    0.000    0 
 1.95650  0.4206  0.545    1.026    0.036    0.000    0 
 1.95652  0.5152  0.389    1.024    0.036    0.000    0 
 1.95654  0.5425  0.263    1.022    0.036    0.000    0 
 1.95656  0.5114  0.178    1.021    0.036    0.000    0 
 1.95658  0.4211  0.123    1.019    0.036    0.000    0 
 1.95660  0.2874  0.063    1.017    0.035    0.000    0 
 1.95662  0.0986  0.028    1.016    0.035    0.000    0 
 1.95664  0.0055  0.012    1.014    0.035    0.000    0 
 1.95666  0.0000  0.003    1.012    0.035    0.000    0 
 1.95668  0.0008  0.020    1.010    0.035    0.000    0 
 1.95670  0.0570  0.026    1.009    0.035    0.000    0 
 1.95672  0.2435  0.035    1.007    0.035    0.000    0 
 1.95674  0.4295  0.048    1.005    0.035    0.000    0 
 1.95676  0.5568  0.064    1.004    0.035    0.000    0 
 1.95678  0.6370  0.084    1.002    0.035    0.000    0 
 1.95680  0.6874  0.111    1.000    0.035    0.000    0 
 1.95682  0.7131  0.146    0.999    0.035    0.000    0 
 1.95684  0.7127  0.197    0.997    0.034    0.000    0 
 1.95686  0.6773  0.268    0.995    0.034    0.000    0 
 1.95688  0.6227  0.299    0.994    0.034    0.000    0 
 1.95690  0.5240  0.258    0.992    0.034    0.000    0 
 1.95692  0.2708  0.237    0.990    0.034    0.000    0 
 1.95694  0.2119  0.579    0.989    0.034    0.000    0 
 1.95696  0.3809  0.570    0.987    0.034    0.000    0 
 1.95698  0.5365  0.496    0.985    0.034    0.000    0 
 1.95700  0.5258  0.507    0.984    0.034    0.000    0 
 1.95702  0.5869  0.412    0.982    0.034    0.000    0 
 1.95704  0.6487  0.285    0.980    0.034    0.000    0 
 1.95706  0.6478  0.214    0.979    0.034    0.000    0 
