exposure,stack_row,mjd,fold,sky_far_label,target_airmass,moon_fli,moon_altitude_deg,moon_separation_deg,signed_phase_deg,e50_b,e90_b,bias_b,e50_r,e90_r,bias_r,e50_z,e90_z,bias_z
21639,14999,60509,1,SkyW,1.5012227222387178,0.8624,66.3698,51.7385,43.95113794771845,0.028324301645924334,0.12210363099415845,-0.0071466381460804215,0.03293541336595167,0.10197128548795781,0.023740688685165823,0.06687993652879523,0.11493761078867018,0.05461631027056023
47089,15037,60951,4,SkyE,1.0080533696940257,0.805,30.2423,56.6291,51.85911291320835,0.02768984255114506,0.22963553324607072,-0.019425726064153683,0.04409178399071836,0.1165249800060926,0.03890311564007941,0.0665026784181681,0.14983466396602904,0.057658325866460705
21640,15048,60509,1,SkyW,1.5018784645335617,0.8629,69.8578,51.8177,43.815613389365126,0.033425896779748804,0.10270604126093887,0.0007155692732111867,0.037858861376190225,0.09928138274692858,0.023406367727456426,0.08385591721775838,0.13852030423817074,0.07881251685387101
21655,15058,60509,1,SkyW,1.166692470160658,0.87,58.1753,57.739,41.81115051141518,0.0762623355568144,0.13381923938454296,0.07011520893867555,0.06944784268155041,0.13904577644991487,0.0692814436152355,0.12615089726714745,0.19598860626751582,0.1254619899552534
39270,15101,60782,0,SkyW,1.7490308981075249,0.84,88.4966,53.6785,-47.33234058475887,0.07657741622627497,0.1607968901641839,0.04785302731918912,0.09301828021805923,0.1404572329279268,-0.09301828021805923,0.07842803052732354,0.17114153844205318,-0.07458795429983911
21648,15105,60509,1,SkyW,1.6050926134269337,0.8665,82.7286,58.326,42.77660286989982,0.05330678730146924,0.11891791471106666,0.04005114356543818,0.04556245948057551,0.11218590814105074,0.042544506805155674,0.10372046855887676,0.16310324552218738,0.10064224613151052
21658,15110,60509,1,SkyW,1.0857521378587325,0.8717,47.5308,57.4729,41.389495122208416,0.058606225402122264,0.12100650842785834,0.04802184808185043,0.05801736687278732,0.12478849915385716,0.05722563401420909,0.10405523982549277,0.17624622746150118,0.10144220512698954
21647,15158,60509,1,SkyE,1.7198847793205847,0.8661,86.0248,58.4121,42.91656810906639,0.05250809577794634,0.11377369546310108,0.037064065655133635,0.03982786584026342,0.10942971647604782,0.03696918888879976,0.10571271334711,0.17018320679353605,0.10345881586768728
21652,15161,60509,1,SkyE,1.2985551663197539,0.8685,68.7044,57.991,42.2242286714546,0.060071491454842724,0.12002969574587229,0.04775228187027754,0.05471976133371921,0.12175436873449112,0.054427186603118724,0.10638534688137997,0.17291439012155707,0.10515681968838153
21656,15165,60509,1,SkyE,1.1349250384509024,0.8705,54.6565,57.6527,41.67232859576845,0.05730746624910828,0.12247790380460065,0.047242030113222894,0.05780535379450219,0.1203065562658515,0.05730068154572663,0.10565955565780412,0.16712488893706948,0.10418138087731857
21661,15166,60509,1,SkyW,1.0454695473553142,0.8735,37.1511,57.1947,40.972114885384116,0.0716638858086309,0.13209350142167,0.06384248229552505,0.06526562567543809,0.13044044945541125,0.06476701810333281,0.09560327336244227,0.17721670857076882,0.09343229659900332
45948,15204,60929,0,SkyE,1.0130904324095915,0.835,38.5827,59.8951,-47.52409633117534,0.14483434102005327,0.19993451771175352,0.13872874545809882,0.037121368496723386,0.10383557346568685,0.034307387138303044,0.08798198968917345,0.1452530864855505,0.08380909695527411
21657,15221,60509,1,SkyW,1.1071329348161965,0.8711,50.9742,57.5607,41.52648692616458,0.06635439647342689,0.12811785175013093,0.05643861121965985,0.07052713211130338,0.13073436345067244,0.07011832421080522,0.11586075277068994,0.18631178452711505,0.11505330970797398
21659,15224,60509,1,SkyW,1.068089143987961,0.8723,43.9929,57.3805,41.2480371754242,0.06418092080818918,0.12099264667335162,0.05586791031278826,0.05900836795183646,0.12197863166034775,0.05847535073200018,0.09555701034582266,0.16325206452208155,0.09143549626435535
21662,15225,60509,1,SkyW,1.0396806435681005,0.8741,33.7782,57.0989,40.83475138219384,0.07277964533160912,0.13263150749281874,0.06394605477631127,0.06144057761215806,0.1278074354203406,0.06093213931498602,0.08107427715212526,0.15278160800754867,0.07742639615029359
47130,15287,60952,4,SkyE,1.5195018229132982,0.8767,73.0549,47.3031,41.32865938883495,0.12628646245149017,0.19570454125462197,0.12604653536495644,0.0687262312697822,0.1336929651376026,0.06839039251307655,0.11850465011464861,0.18936109453050853,0.11660567066979792
21660,15291,60509,1,SkyW,1.0549614366588584,0.8729,40.5816,57.2892,41.1108848167234,0.07104109567393782,0.13074916392464883,0.06302962661419102,0.07014478985543049,0.13470501968757764,0.06980268012715807,0.10864524024267459,0.19388629516508377,0.10653369846788466
21663,15360,60509,1,SkyE,1.0373914260440495,0.8748,30.4425,57.0011,40.6979000350631,0.08531391714926605,0.14314019811908185,0.07929060062735954,0.088483674818913,0.14991148224614984,0.0881137763892332,0.10145900610751808,0.17755561588013355,0.09905471302731836
21664,15478,60509,1,SkyW,1.038564188849015,0.8755,27.102,56.8999,40.559733943129515,0.08507046138230082,0.1398491442480978,0.08066084760228512,0.08920495220085442,0.14328829488317874,0.08878943580634538,0.10186420085509641,0.18389309934236706,0.10076346450499503
20013,15522,60486,2,SkyE,1.6475641711043711,0.8676,80.5077,54.0354,-42.81383942308827,0.06258118647587801,0.12787451169591446,0.05201574169988256,0.026761881226246096,0.07460270255775929,0.005078512488264972,0.10372117105942567,0.2122555962570479,0.10133607443243617
47129,15524,60952,4,SkyE,1.6565601870879894,0.8761,71.4097,47.3658,41.492882310147394,0.11760194343481754,0.19399884795183275,0.11671285340458061,0.04640049654886522,0.105282324715988,0.0460872063302354,0.09200184066489275,0.1922352081720671,0.08917860895245162
47132,15525,60952,4,SkyE,1.3266076365599064,0.8778,73.4239,47.1852,41.01294988220309,0.10606134593837545,0.17518280001493736,0.1006908621702194,0.07090920959188017,0.1272047157696434,0.07074512487936443,0.11862399776133029,0.18995612447010926,0.1171619333459041
29465,15605,60626,2,SkyW,1.1726067465404302,0.8002,62.5699,53.0016,53.334455732254696,0.08894020602444529,0.1951909985147394,-0.08894020602444529,0.14138839296812522,0.18058907192669146,-0.14138839296812522,0.1793729365130818,0.26873986357236523,-0.1783312728691028
29467,15611,60626,2,SkyW,1.2545567479515911,0.8016,61.5289,53.2257,53.0279883349981,0.052829539449861324,0.1334431638001209,-0.04240444976321964,0.110897724203837,0.15811089435619927,-0.110897724203837,0.1827824602901177,0.2538355808910027,-0.1825532409796966
29470,15613,60626,2,SkyW,1.4390652660802368,0.8037,56.4971,53.5706,52.561071433252025,0.05728680238412398,0.12369647645916639,0.018859023082739304,0.07646926275764879,0.12662575605033122,-0.07646926275764879,0.1078392483154795,0.17598271631023585,-0.10780011151034298
29468,15614,60626,2,SkyW,1.3057399212991667,0.8023,60.2868,53.3377,52.87547196436505,0.05115002460314201,0.13039638494396075,-0.039749998171184964,0.11228260072802781,0.16108642407735763,-0.11228260072802781,0.1842505868465671,0.2716190414796389,-0.18383695104161352
29469,15615,60626,2,SkyE,1.370027442447542,0.803,58.4958,53.4588,52.71163944537291,0.05449659494015833,0.11842394737676032,0.003755962552101788,0.09717487359406254,0.1419393823006315,-0.09717487359406254,0.14006349514833177,0.20300999147761958,-0.13990946921691508
29466,15652,60626,2,SkyW,1.2099271830015776,0.8009,62.3117,53.1122,53.182967242415444,0.06340682095845254,0.15428913408700837,-0.06243212032927613,0.12912382197100827,0.17084390320547838,-0.12912382197100827,0.18093249482246487,0.2672529432960318,-0.18057397499169697
21666,15685,60509,1,SkyW,1.051230392336043,0.8769,20.6079,56.6924,40.28741592520208,0.08700804911571339,0.14875951495153164,0.08066245442753554,0.06784931871850614,0.1157704983503624,0.06750499687663111,0.06459639505313788,0.14479780349818763,0.057411242958633396
20018,15719,60486,2,SkyE,1.2151726519298678,0.8648,68.5942,53.6242,-43.56447396153382,0.04245595149017473,0.11480826656037493,-0.015561396805775791,0.03571480165193842,0.06868374654016761,-0.0317171105421878,0.04037119129789379,0.10480242588465645,0.030906295313026147
17220,15720,60428,4,SkyW,1.1130325893863002,0.8151,82.1498,31.7334,-51.24117542929906,0.10591511753622104,0.16769128096660246,0.09273790046386927,0.04143280179804795,0.12189869064815126,0.033201221094898405,0.10198320174867992,0.17998681509564343,0.09310206095484683
22152,15723,60516,1,SkyE,1.0722016009417348,0.8022,59.3194,51.7785,-52.592552873750606,0.12670567806765565,0.20206246918558882,0.12465505671375621,0.054959818837036545,0.107623580311918,0.054088441544990554,0.0801100337755608,0.1349149559618379,0.07737115493343283
21665,15732,60509,1,SkyE,1.0432216204385765,0.8762,23.8068,56.7965,40.42221642533403,0.08759448791557066,0.15295193388019498,0.0803536123848931,0.08099911387407371,0.1335206858328607,0.08060474998693615,0.08577387328233944,0.1602241268540699,0.0844020914347109
22153,15821,60516,1,SkyE,1.090214983480871,0.8015,60.9695,51.8899,-52.74530025543163,0.11295573835256935,0.20298583421854283,0.11167235254560214,0.050608971943172036,0.10025896866793797,0.04909558487159969,0.08089133539701947,0.1438690333347657,0.07956624178313386
47128,15863,60952,4,SkyE,1.8093265681643251,0.8756,69.3153,47.4231,41.63957051876292,0.08353944231866517,0.16271803024633114,0.07598341453986408,0.021703578622479784,0.06521792398630828,0.005557390711904678,0.04553562594562147,0.12535342864303828,0.03627505329197428
22155,15912,60516,1,SkyE,1.1400822553308905,0.8002,62.951,52.1149,-53.05481728470292,0.09715388274988278,0.17835242264016274,0.09205056042456589,0.021513538844368282,0.058242569988624364,0.0012432163768122135,0.03877045270077878,0.1198318144765743,0.02837867484086336
22154,15957,60516,1,SkyE,1.1130602304823571,0.8008,62.2196,52.0037,-52.90177602518018,0.10929262873918909,0.1844128541305401,0.10337773427100655,0.033879870546064686,0.08122188085747434,0.031104869444884702,0.06016692017387812,0.13580378257488737,0.05768348435959336
20014,15999,60486,2,SkyE,1.5258080318133678,0.867,79.5506,53.955,-42.962273759025095,0.0536112709110779,0.1386671526665193,0.04325992514820778,0.02731614288506226,0.0749049818946281,0.005482873508470146,0.09751128297413825,0.20994111029896945,0.09490225417472435
47133,16129,60952,4,SkyE,1.2611347944141256,0.8783,72.316,47.1321,40.86927858570124,0.10240560336490995,0.17054474222887891,0.0942926294210118,0.07439839223228004,0.1344106099953048,0.07386877645331867,0.12251562921472409,0.20455116831820894,0.12155317468052172
47134,16130,60952,4,SkyE,1.2065740273025995,0.8788,70.5745,47.0794,40.726622137525055,0.0861807743764771,0.15125320106382387,0.07990678659795915,0.06654119809186305,0.11563258838768897,0.06588716547380952,0.11446082534504495,0.1911707857887456,0.11188899519215677
47135,16131,60952,4,SkyE,1.1608715221683747,0.8793,68.354,47.0264,40.58425813459951,0.08953521796322439,0.15908687481243142,0.08168857304349789,0.07025219877824386,0.128083454969387,0.0698068374428207,0.11383975240248961,0.18109659027558017,0.11211970405741502
20015,16132,60486,2,SkyW,1.4265762643666589,0.8665,77.572,53.8747,-43.10985980644466,0.04861294846815867,0.13491646533452814,0.024206286616792805,0.027915769760232134,0.06066951774957681,-0.008911592901011633,0.08455162696195248,0.19017884487019598,0.08231122445086178
20017,16242,60486,2,SkyW,1.274338846543897,0.8654,71.9201,53.7105,-43.409531014857436,0.04758585464709423,0.12790726393689184,0.012265947942843556,0.024396194996235576,0.05609391968757184,-0.012042806400679378,0.06779824853055316,0.1602054313281324,0.06492514139616279
47434,16268,60958,0,SkyW,1.0065322084335522,0.8623,26.4993,59.6029,-43.03385012588214,0.03812487400182,0.11283270387891349,0.021652450342518743,0.03168180803750654,0.08284739763480616,-0.025643855742326863,0.10253929798415923,0.17291549043974302,-0.10218033143740962
47136,16272,60952,4,SkyW,1.1222804367363433,0.8799,65.756,46.9723,40.440348218726626,0.10334400278307616,0.17009852233157582,0.09888543934995356,0.08463569878355615,0.13977568537850077,0.08439970896216267,0.11669806663525047,0.1933010310864618,0.1161846359879881
47137,16273,60952,4,SkyW,1.09045881216825,0.8804,62.9178,46.9176,40.297003015039365,0.09188212880621185,0.16137705311184777,0.09038249453595307,0.08091395919522935,0.13496943971967865,0.08070039869455617,0.1044780518387542,0.1797152432121081,0.1018326364143545
47138,16274,60952,4,SkyW,1.0645875341193922,0.8809,59.9171,46.862,40.15432847133286,0.09003593934037675,0.15893886982688815,0.08440112025043567,0.08213788617914151,0.13570930979139112,0.08192800128852504,0.10869837752183925,0.18124441450028633,0.1078944105580388
47139,16275,60952,4,SkyW,1.043916878317374,0.8815,56.7897,46.8051,40.01160422554065,0.08424891344959015,0.1495310449529884,0.07902177421192678,0.06925423129624601,0.11978314380700929,0.06893349022123954,0.09294629787937563,0.1728388868534152,0.09229271567693578
20016,16308,60486,2,SkyE,1.3430162617627925,0.866,74.9138,53.7925,-43.26037661915325,0.04530756810323207,0.1278025150547078,0.017794551556609434,0.02640508546822703,0.0627850959580445,-0.0027340653497101557,0.07782437629593239,0.1692270814012682,0.07469728144909694
47083,16314,60951,4,SkyE,1.064926322910848,0.8001,52.3225,54.6791,52.7450163687291,0.10027274959430944,0.15347341084145075,0.09528361152054299,0.05740211120761948,0.12750359203846676,0.05387578598939405,0.050977859629288275,0.11572443492914211,0.04063710894100115
47084,16315,60951,4,SkyE,1.0467803282322692,0.8008,48.8976,54.5971,52.607315754218874,0.09640523221908276,0.14937872138983915,0.09020770134982267,0.06245369702182958,0.12814087467196222,0.06158863214162044,0.06675518246038593,0.1416369565581497,0.060542491778150576
47140,16326,60952,4,SkyW,1.0278209021409785,0.8821,53.5252,46.7458,39.866851296326814,0.08346775478073878,0.1518187651542888,0.07603786907916071,0.07120550022487641,0.12660369521894682,0.07087445775033246,0.10314102586763302,0.17686636988793347,0.10243869593494838
47433,16327,60958,0,SkyW,1.0063445475416815,0.863,24.5671,59.4899,-42.87984680317754,0.043812583522490504,0.12618903744464502,0.03168209196637114,0.02520961209969417,0.08098822460376214,-0.0061473295658577756,0.10453953420182918,0.1592898391601979,-0.10377459852804717
47085,16335,60951,4,SkyW,1.0273013597090825,0.8017,44.9231,56.9781,52.44798703674958,0.10971143270809111,0.16228849775364418,0.10622564476042878,0.07966888633876207,0.15057541577700395,0.07846299767762199,0.06031288241627437,0.14134561894571482,0.05247920250427229
47432,16357,60958,0,SkyW,1.0101760068521675,0.8636,22.4932,59.3746,-42.72640974391925,0.05037077534872853,0.12621023716739987,0.03969410845426005,0.02729329029383839,0.07351345829848148,0.0042318139717288355,0.1185012966109273,0.1877580880626401,-0.11662850671477626
49922,17246,61011,0,SkyE,1.0264006289034617,0.8767,45.1171,54.1431,41.47935963960376,0.0828420220758162,0.16559626954846488,0.07068679279027,0.0644538492778797,0.11519701021486864,0.06341056203765358,0.04882423535078845,0.10619546761909272,0.02902639548639012
49923,17247,61011,0,SkyE,1.0420692808298535,0.8772,45.6586,54.2496,41.319620347753755,0.07281841966076408,0.16683788100022712,0.05742882910864879,0.060890654193018624,0.11618041898396864,0.05983739273232418,0.04852711218539701,0.11369816326956741,0.01998889747171901
