# AIRGLOW LINE LIST for SKYCORR (Noll et al. 2013)
# based on
# - Hanuschik (2003) and Cosby et al. (2006) UVES line atlas
#   for optical non-OH lines and OH lines with delta v >= 4
#   (scaled to mean intensities of the Patat (2008) FORS1 data set)
# - OH calculations of Rousselot et al. (2000)
#   for Einstein coefficients of Goldman et al. (1998) instead of Mies (1974)
#   (scaled to the measured OH intensities in the optical)
# - O2 bands at 1.27 and 1.58 mum from the HITRAN database for 200 K
#   (scaled to match mean O2/OH band flux ratios of an XSHOOTER NIR data set)
# Meaning of Columns:
# Wavelength: line centres in vacuum and mum
# Flux: unextincted line flux in phot/sm2as2
# Trans: absorption-related transmission at zenith for Cerro Paranal mean
#        conditions
# Different variability classes are indicated:
# Type: 1: OI5577, 2: NaID, 3: OIred, 4: OH, 5: O2
# Flag for roto-vibrational systems (A and B groups defined):
# System: 0: no B groups defined, 1: OH, 2: O2(b-X), 3: O2(a-X)
# Fine classification by two group IDs:
# GroupA: e.g. same electronic states or vibrational transitions
# GroupB: e.g. same rotational upper levels
# For more details: SKYCORR user manual and Noll et al. (2012, A&A 543, A92)
# Wavelength[mum] Flux[phot/sm2as2] Trans[X=1] Type System GroupA GroupB
0.799048   0.0053 0.998048  5  2 44 14                                          
0.799190   0.0080 0.998886  5  2 44 13                                          
0.799332   0.0040 0.998517  5  2 44 13                                          
0.799381   0.0069 0.998334  5  2 44 13                                          
0.799553   1.2738 0.998579  4  1 19  4                                          
0.799623   0.0247 0.990054  4  1 19  2                                          
0.799724   0.0071 0.997865  5  2 44 12                                          
0.799837   0.0076 0.998767  5  2 44 12                                          
0.799965   0.0057 0.998543  5  2 44 12                                          
0.800031   0.0147 0.995770  4  1 16  6                                          
0.800112   0.0078 0.997313  5  2 44 11                                          
0.800236   0.0051 0.992825  5  2 44 11                                          
0.800409   0.0069 0.998869  5  2 44 11                                          
0.800455   0.0020 0.998920  5  2 43 12                                          
0.800538   0.0055 0.996970  4  1 18  0                                          
0.800641   0.0026 0.998711  4  1 19  0                                          
0.800727   0.0025 0.997160  4  1 19  0                                          
0.800790   0.0030 0.998889  4  1 19  0                                          
0.801044   0.0038 0.998528  5  2 44 11                                          
0.801285   0.0046 0.998207  5  2 44 11                                          
0.801420   0.0062 0.998620  5  2 44 11                                          
0.801627   0.3370 0.983771  4  1 19  5                                          
0.801695   0.0109 0.992468  5  2 44 11                                          
0.801825   0.0095 0.998323  5  2 44 11                                          
0.802132   0.0088 0.998905  5  2 44 12                                          
0.802225   0.0262 0.998681  4  1 16  0                                          
0.802260   0.0392 0.998263  4  1 16  0                                          
0.802598   0.0086 0.994987  5  2 44 12                                          
0.802726   0.0109 0.997704  5  2 44 12                                          
0.802789   0.4978 0.998597  4  1 19  6                                          
0.802817   0.4797 0.997305  4  1 19  6                                          
0.803041   0.0431 0.998054  4  1 16  0                                          
0.803124   0.0450 0.998495  4  1 16  0                                          
0.803218   0.0060 0.998849  5  2 44 13                                          
0.803398   0.0278 0.998825  4  1 19  2                                          
0.803619   0.0050 0.997943  5  2 44 13                                          
0.803710   0.0018 0.998626  5  2 43 13                                          
0.803744   0.0052 0.996657  5  2 44 13                                          
0.803834   0.0016 0.998218  5  2 43 13                                          
0.804175   0.0038 0.988997  5  2 44 14                                          
0.804298   0.0048 0.998838  5  2 44 14                                          
